track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,permutation_id,source_path
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0003004474354484,0.0003570333497406,-0.0003993250713228,0.0010002199422198,0.4000618126686768,0.0484741873761971,-0.3943331681588771,-0.3100288171100769,0.0136934478096165,3454.1440687404,0.6000927190030152,1.0,0,0,3,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.3250753347793182e-05,4.401664292234407e-06,4.623649862977756e-06,2.187785683260861e-05,0.0026090713089266,0.0484741873761971,-0.3041431573566255,-0.3100288171100769,0.0136934478096165,3454.1440687404,0.0704449253410187,0.0704449253410187,0,0,3,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0184164070938483,0.0140397310895456,-0.0459337743819851,0.0091009601942885,0.1896095527194119,0.0484741873761971,-0.231610125814728,-0.3100288171100769,0.0136934478096165,3454.1440687404,0.5224677027740884,1.0,0,0,3,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0004327258982949,0.0006662121425152,-0.0008730259070981,0.001738477703688,0.5159947705334219,-0.1201956831322941,-0.3943331681588771,-0.3100288171100769,0.0050228995327552,3454.1440687404,0.645268397217307,1.0,0,0,3,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-5.499730847738941e-06,8.862614403298516e-06,-2.287013588706997e-05,1.187067419159209e-05,0.5348931115837414,-0.1201956831322941,-0.3041431573566255,-0.3100288171100769,0.0050228995327552,3454.1440687404,0.645268397217307,1.0,0,0,3,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0342677409344281,0.0280029458888355,-0.0891525063375698,0.0206170244687135,0.2210581957740873,-0.1201956831322941,-0.231610125814728,-0.3100288171100769,0.0050228995327552,3454.1440687404,0.5224677027740884,1.0,0,0,3,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,6.069604109651275e-05,0.0003069486976696,-0.0005409123514374,0.0006623044336304,0.8432484777874573,-0.3343189049598218,-0.2467587341832218,-0.2392770881738871,0.0120108570667234,3544.435110198075,0.8756811115485134,1.0,0,0,3,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,4.767518555178534e-06,3.950737293286962e-06,-2.975784252043168e-06,1.2510821362400236e-05,0.2275317204687137,-0.3343189049598218,-0.3146175254880332,-0.2392770881738871,0.0120108570667234,3544.435110198075,0.5224677027740884,1.0,0,0,3,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0196129812605402,0.0119652108346383,-0.0038384010427794,0.0430643635638598,0.1011784407548154,-0.3343189049598218,-0.1564550048504065,-0.2392770881738871,0.0120108570667234,3544.435110198075,0.5224677027740884,1.0,0,0,3,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.000469993076234,0.0004571310548063,-0.0004259673274012,0.0013659534798693,0.3038856711701804,0.0931907852808224,-0.2467587341832218,-0.2392770881738871,0.0079097208721874,3544.435110198075,0.5469942081063247,1.0,0,0,3,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,6.908400800040111e-06,6.577746006806021e-06,-5.983744472751848e-06,1.980054607283207e-05,0.2935945878450542,0.0931907852808224,-0.3146175254880332,-0.2392770881738871,0.0079097208721874,3544.435110198075,0.5469942081063247,1.0,0,0,3,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0079406999902687,0.0209191070861383,-0.0330599964872989,0.0489413964678364,0.7042492125259697,0.0931907852808224,-0.1564550048504065,-0.2392770881738871,0.0079097208721874,3544.435110198075,0.7605891495280473,1.0,0,0,3,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0011369343066301,0.0009516557172049,-0.0007282766247731,0.0030021452380334,0.2322078678995948,-0.1763078223829672,-0.2467587341832218,-0.2392770881738871,0.0114176901778634,3544.435110198075,0.5224677027740884,1.0,0,0,3,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.014131570766744e-05,1.4075681883304778e-05,-4.772914525678772e-05,7.446513841452846e-06,0.1524502733651835,-0.1763078223829672,-0.3146175254880332,-0.2392770881738871,0.0114176901778634,3544.435110198075,0.5224677027740884,1.0,0,0,3,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0486370216877695,0.0355379238101559,-0.0210160290654646,0.1182900724410037,0.1711259355343218,-0.1763078223829672,-0.1564550048504065,-0.2392770881738871,0.0114176901778634,3544.435110198075,0.5224677027740884,1.0,0,0,3,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,1.602647120194496e-05,0.0003276642436215,-0.0006261836453177,0.0006582365877216,0.960990014960386,-0.3464896241871518,-0.3089365111633446,-0.283481400512426,0.0090131173135094,3553.7735703307526,0.960990014960386,1.0,0,0,3,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,2.6976954986493287e-06,3.7152227776822617e-06,-4.584007340150765e-06,9.97939833744942e-06,0.4677655499279369,-0.3464896241871518,-0.3373821361765361,-0.283481400512426,0.0090131173135094,3553.7735703307526,0.631483492402715,1.0,0,0,3,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0207291956233567,0.0138263561545712,-0.0063699644770265,0.04782835572374,0.1338082038254276,-0.3464896241871518,-0.2041255541973972,-0.283481400512426,0.0090131173135094,3553.7735703307526,0.5224677027740884,1.0,0,0,3,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0009840719273218,0.0005357400588817,-6.595929316176655e-05,0.0020341031478053,0.0662326486239769,-0.0457472337876441,-0.3089365111633446,-0.283481400512426,0.0142293957475825,3553.7735703307526,0.5224677027740884,1.0,0,0,3,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,5.896529049023636e-06,6.339186191329856e-06,-6.528047577276517e-06,1.8321105675323787e-05,0.3522824000197757,-0.0457472337876441,-0.3373821361765361,-0.283481400512426,0.0142293957475825,3553.7735703307526,0.559507341207879,1.0,0,0,3,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0127504686958939,0.0224807653339878,-0.0313110217036187,0.0568119590954066,0.5705970858597684,-0.0457472337876441,-0.2041255541973972,-0.283481400512426,0.0142293957475825,3553.7735703307526,0.645268397217307,1.0,0,0,3,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0005413854565144,0.00096195207272,-0.0013440059608704,0.0024267768738993,0.5735719086376062,-0.2095359347734029,-0.3089365111633446,-0.283481400512426,0.0077707456865137,3553.7735703307526,0.645268397217307,1.0,0,0,3,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.517091640906151e-05,1.4315303286630532e-05,-4.322839527862522e-05,1.2886562460502198e-05,0.2892496472087638,-0.2095359347734029,-0.3373821361765361,-0.283481400512426,0.0077707456865137,3553.7735703307526,0.5469942081063247,1.0,0,0,3,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.058800679039593,0.0360278321281149,-0.0118125743725673,0.1294139324517534,0.1026604432782783,-0.2095359347734029,-0.2041255541973972,-0.283481400512426,0.0077707456865137,3553.7735703307526,0.5224677027740884,1.0,0,0,3,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0006789154515048,0.0010271342831655,-0.0013342307507859,0.0026920616537956,0.5086249942384458,-0.1967440028743607,-0.2553123763486,-0.2602242872629827,0.0095786964686951,3415.353104530952,0.9323362239292564,1.0,0,0,4,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.157841765936776e-05,1.220031173798506e-05,-4.549058926597975e-05,2.333753947244232e-06,0.0769476983078225,-0.1967440028743607,-0.2687080131626465,-0.2602242872629827,0.0095786964686951,3415.353104530952,0.2770117139081611,1.0,0,0,4,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0322552715873058,0.0393863571451862,-0.1094511130741027,0.044940569899491,0.412817629794849,-0.1967440028743607,-0.2566524722777015,-0.2602242872629827,0.0095786964686951,3415.353104530952,0.9323362239292564,1.0,0,0,4,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0023815991681924,0.0011692549866552,-0.0046732968307804,-8.990150560435036e-05,0.0416648917706257,-0.0812321116825027,-0.2553123763486,-0.2602242872629827,0.0065212432304969,3415.353104530952,0.2499893506237545,0.6666382683300119,0,0,4,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.7986415165030462e-06,1.724338128285962e-05,-3.559504780259997e-05,3.1997764769593884e-05,0.9169240595947136,-0.0812321116825027,-0.2687080131626465,-0.2602242872629827,0.0065212432304969,3415.353104530952,0.9708607689826378,1.0,0,0,4,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0121401254114784,0.048270927331005,-0.0824691536576416,0.1067494044805985,0.8014277673771749,-0.0812321116825027,-0.2566524722777015,-0.2602242872629827,0.0065212432304969,3415.353104530952,0.9690734333938104,1.0,0,0,4,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0004514511887773,0.0012905164411651,-0.0029808169349178,0.002077914557363,0.7264722022911972,-0.1321824819757378,-0.3007410489611435,-0.2658563149357975,0.0009324467191639,3431.035390711695,0.9690734333938104,1.0,0,0,4,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,3.571902473506856e-06,1.4664580658482944e-05,-2.5170147465502382e-05,3.2313952412516095e-05,0.807561194494842,-0.1321824819757378,-0.3234047359856553,-0.2658563149357975,0.0009324467191639,3431.035390711695,0.9690734333938104,1.0,0,0,4,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.016129592588297,0.0482772322449057,-0.0784920438849939,0.1107512290615881,0.7383014539861983,-0.1321824819757378,-0.1734231598605937,-0.2658563149357975,0.0009324467191639,3431.035390711695,0.9690734333938104,1.0,0,0,4,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0039980537350643,0.0016475766941828,-0.0072272447174304,-0.0007688627526983,0.0152399243802228,-0.0822607658318865,-0.3007410489611435,-0.2658563149357975,0.025692388249946,3431.035390711695,0.1371593194220053,0.2590787144637879,0,0,4,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.4373113331880607e-05,2.1646092899483952e-05,-2.805244915711613e-05,5.679867582087735e-05,0.5066871282014926,-0.0822607658318865,-0.3234047359856553,-0.2658563149357975,0.025692388249946,3431.035390711695,0.9323362239292564,1.0,0,0,4,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0725677665346394,0.0592023819752564,-0.0434667699358463,0.1886023030051252,0.2202899270562277,-0.0822607658318865,-0.1734231598605937,-0.2658563149357975,0.025692388249946,3431.035390711695,0.6608697811686832,1.0,0,0,4,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,8.699051862570695e-06,0.0013464555189651,-0.0026303052720943,0.0026477033758195,0.9948451391142272,-0.163471738177352,-0.2803839778764518,-0.2484015142260721,0.0009526856635614,3389.7404990542386,0.9948451391142272,1.0,0,0,4,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.5937987313584264e-06,1.4923347102323498e-05,-3.184302158070266e-05,2.665542411798581e-05,0.8620162717814236,-0.163471738177352,-0.2847760797760643,-0.2484015142260721,0.0009526856635614,3389.7404990542386,0.9697683057541016,1.0,0,0,4,
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0319919572554312,0.0494859134103109,-0.0649986507708458,0.1289825652817083,0.5179645688495869,-0.163471738177352,-0.1800444850257003,-0.2484015142260721,0.0009526856635614,3389.7404990542386,0.9323362239292564,1.0,0,0,4,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0041430795858708,0.0016091947087241,-0.0072970432590825,-0.0009891159126591,0.0100347618652835,-0.1334730874740886,-0.2803839778764518,-0.2484015142260721,0.0306826909463362,3389.7404990542386,0.1371593194220053,0.1806257135751041,0,0,4,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,7.393555954881488e-06,2.2433941513282102e-05,-3.657616144242944e-05,5.136327335219242e-05,0.7417248314130935,-0.1334730874740886,-0.2847760797760643,-0.2484015142260721,0.0306826909463362,3389.7404990542386,0.9690734333938104,1.0,0,0,4,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1174767970704046,0.0650020029943202,-0.0099247877214278,0.244878381862237,0.0707186877074486,-0.1334730874740886,-0.1800444850257003,-0.2484015142260721,0.0306826909463362,3389.7404990542386,0.2770117139081611,1.0,0,0,4,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.000157118137017,0.0002840573128203,-0.0007138602396902,0.0003996239656561,0.5801803839487654,-0.2839488229017715,-0.2553123763486,-0.2602242872629827,0.0052323892491369,3415.353104530952,0.6854082916362936,1.0,0,0,4,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-3.2973536674905144e-06,3.7888161350664538e-06,-1.0723296836265007e-05,4.128589501283979e-06,0.3841441237186555,-0.2839488229017715,-0.2687080131626465,-0.2602242872629827,0.0052323892491369,3415.353104530952,0.6854082916362936,1.0,0,0,4,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0111421877415001,0.0108050576218758,-0.0323197115312567,0.0100353360482564,0.3024465060008254,-0.2839488229017715,-0.2566524722777015,-0.2602242872629827,0.0052323892491369,3415.353104530952,0.6805046385018573,1.0,0,0,4,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0001833571401754,0.0004083929513727,-0.0006170783360551,0.0009837926164059,0.6534516080388195,0.0484741873761971,-0.2553123763486,-0.2602242872629827,0.0050866094993858,3415.353104530952,0.7149911711683152,1.0,0,0,4,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.9582113087648007e-06,5.064230366242247e-06,-1.2883920436013693e-05,6.967497818484092e-06,0.5591272166402885,0.0484741873761971,-0.2687080131626465,-0.2602242872629827,0.0050866094993858,3415.353104530952,0.6854082916362936,1.0,0,0,4,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0182988340434311,0.0160700425641642,-0.0497955386992188,0.0131978706123566,0.2548315072830263,0.0484741873761971,-0.2566524722777015,-0.2602242872629827,0.0050866094993858,3415.353104530952,0.6805046385018573,1.0,0,0,4,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0010286120823676,0.0007096012812033,-0.0024194050369096,0.0003621808721742,0.1471802941629884,-0.1201956831322941,-0.2553123763486,-0.2602242872629827,0.0059425335790715,3415.353104530952,0.6751582445140565,1.0,0,0,4,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.1082363298757848e-05,9.492675084006612e-06,-2.9687664580351538e-05,7.522937982835842e-06,0.2430227460898392,-0.1201956831322941,-0.2687080131626465,-0.2602242872629827,0.0059425335790715,3415.353104530952,0.6805046385018573,1.0,0,0,4,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0207709756618794,0.0296209564609982,-0.0372850321893061,0.078826983513065,0.4831621792573924,-0.1201956831322941,-0.2566524722777015,-0.2602242872629827,0.0059425335790715,3415.353104530952,0.6854082916362936,1.0,0,0,4,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-9.456867124608502e-05,0.0002981877226284,-0.0006790058682299,0.0004898685257377,0.7511337692680211,-0.3343189049598218,-0.3007410489611435,-0.2658563149357975,0.003257336138486,3431.035390711695,0.7800235296244835,1.0,0,0,4,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-4.606251158168627e-06,4.17641777309276e-06,-1.2791879577823413e-05,3.579377261486157e-06,0.2700622753470122,-0.3343189049598218,-0.3234047359856553,-0.2658563149357975,0.003257336138486,3431.035390711695,0.6805046385018573,1.0,0,0,4,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,9.095273532733552e-07,0.0137543857676433,-0.026957191206698,0.0269590102614045,0.9999472388048048,-0.3343189049598218,-0.1734231598605937,-0.2658563149357975,0.003257336138486,3431.035390711695,0.9999472388048048,1.0,0,0,4,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0004459947668451,0.0004836651121438,-0.0005019714335353,0.0013939609672256,0.3564686885256509,0.0931907852808224,-0.3007410489611435,-0.2658563149357975,0.0194552888914888,3431.035390711695,0.6854082916362936,1.0,0,0,4,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.089930227419034e-05,7.3960164160442094e-06,-2.5395228078704e-05,3.5966235303233167e-06,0.1405699263265038,0.0931907852808224,-0.3234047359856553,-0.2658563149357975,0.0194552888914888,3431.035390711695,0.6751582445140565,1.0,0,0,4,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0237153531827594,0.021873452844815,-0.066586532976132,0.0191558266106132,0.2782729781275488,0.0931907852808224,-0.1734231598605937,-0.2658563149357975,0.0194552888914888,3431.035390711695,0.6805046385018573,1.0,0,0,4,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0019214618074113,0.0009217487765407,-0.003728056212225,-0.0001148674025976,0.0371071711486902,-0.1763078223829672,-0.3007410489611435,-0.2658563149357975,0.0175930844391938,3431.035390711695,0.5009468105073184,0.9647864498659464,0,0,4,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.4618486774639553e-05,1.3010450258701916e-05,-1.0881527155066032e-05,4.011850070434514e-05,0.2611845547474183,-0.1763078223829672,-0.3234047359856553,-0.2658563149357975,0.0175930844391938,3431.035390711695,0.6805046385018573,1.0,0,0,4,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0253944187741504,0.0394398820723924,-0.0519063296422457,0.1026951671905467,0.5196554304603194,-0.1763078223829672,-0.1734231598605937,-0.2658563149357975,0.0175930844391938,3431.035390711695,0.6854082916362936,1.0,0,0,4,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0004334152977961,0.0003011067864391,-0.0010235737547174,0.0001567431591251,0.1500351654475681,-0.3464896241871518,-0.2803839778764518,-0.2484015142260721,0.0075403821533009,3389.7404990542386,0.6751582445140565,1.0,0,0,4,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-3.3746699745745003e-06,4.093597074505012e-06,-1.139797280782285e-05,4.6486328586738505e-06,0.4097250047855577,-0.3464896241871518,-0.2847760797760643,-0.2484015142260721,0.0075403821533009,3389.7404990542386,0.6854082916362936,1.0,0,0,4,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0077725956459175,0.0141901459062922,-0.0355847705576188,0.0200395792657837,0.5838663225049908,-0.3464896241871518,-0.1800444850257003,-0.2484015142260721,0.0075403821533009,3389.7404990542386,0.6854082916362936,1.0,0,0,4,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0002437692736447,0.0005576792732848,-0.0013368005642076,0.0008492620169181,0.6620288621928845,-0.0457472337876441,-0.2803839778764518,-0.2484015142260721,0.007718844041365,3389.7404990542386,0.7149911711683152,1.0,0,0,4,
