track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,grouped_treatments
track1_per_cell,main,share_joint_Rupture_composed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,dosage_q2_flag_v1,-0.0098685497745299,0.0297312421806288,-0.0681407136642006,0.0484036141151406,0.7399457090944173,-0.1604087221023438,-0.0932040071530229,0.0488631242802512,0.0183169262710721,59.01678399847091,0.9570071393000265,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_composed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,dosage_q3_flag_v1,-0.0382614289266437,0.0282161885311596,-0.0935641422287088,0.0170412843754212,0.1750960414073538,-0.1604087221023438,-0.1799766370838946,0.0488631242802512,0.0183169262710721,59.01678399847091,0.6303457490664737,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_composed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,dosage_q4_flag_v1,-0.0172200228957003,0.0312893091274406,-0.0785459418866244,0.0441058960952236,0.5820803963702673,-0.1604087221023438,-0.2095452231793821,0.0488631242802512,0.0183169262710721,59.01678399847091,0.919590869428496,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_composed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,family_separation_flag,0.0437555816575519,0.045137954185365,-0.0447131828815825,0.1322243461966865,0.332358371740733,-0.1604087221023438,-0.3653277521024638,0.0488631242802512,0.0183169262710721,59.01678399847091,0.7838357274042363,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_composed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,parental_arrest_flag,-0.0529369653217755,0.0254594866258461,-0.1028366421733132,-0.0030372884702378,0.0375931955425242,-0.1604087221023438,-0.2454469976411319,0.0488631242802512,0.0183169262710721,59.01678399847091,0.4433667062608822,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_composed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,loyalty_conflict_flag,-0.0080785132455338,0.0224950967921308,-0.0521680927868528,0.036011066295785,0.7195028567371056,-0.1604087221023438,-0.1915405400985108,0.0488631242802512,0.0183169262710721,59.01678399847091,0.9567153085848028,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_composed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,segregation_flag,-0.0322427154138624,0.0274641877743408,-0.0860715343162157,0.0215861034884909,0.2403985409357293,-0.1604087221023438,-0.2714569932750801,0.0488631242802512,0.0183169262710721,59.01678399847091,0.7184532025278906,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,timing_childhood_flag_v1,0.1960716340733787,0.5819237298798715,-0.9444779182403844,1.3366211863871418,0.7361643946968972,-0.0812321116825027,0.9985114564841736,0.0488631242802512,0.0192640989251412,59.01678399847091,0.9570071393000265,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,timing_adolescence_flag_v1,-0.3581981295333906,0.5511354478381841,-1.4384037578995852,0.7220074988328038,0.5157390000746189,-0.0812321116825027,0.9977548125715742,0.0488631242802512,0.0192640989251412,59.01678399847091,0.9111664805211844,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,dosage_q2_flag_v1,0.0122067500870066,0.0269738685804356,-0.0406610608543637,0.065074561028377,0.6508801293590123,-0.0812321116825027,-0.0932040071530229,0.0488631242802512,0.0192640989251412,59.01678399847091,0.9234446317405096,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
