track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,estimate_reference,std_error_reference,p_value_reference,estimate_delta_vs_reference,std_error_ratio_vs_reference,same_sign_as_reference,rows_before_trim,rows_after_trim
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-4.329084283270564e-06,1.082874274509379e-05,-2.5553030061503797e-05,1.6894861494962666e-05,0.6893206368891134,-0.2838130106017946,-0.2384922610916495,0.179597137296967,0.0168189303439901,3508.137872952368,0.8780909675593562,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,-4.296820536262045e-06,9.327899176345888e-06,0.6450555962214901,-3.226374700851902e-08,1.1608983481032695,1.0,633,562
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0742826182521312,0.0332775881248689,-0.1395054924692322,-0.0090597440350303,0.0256009810696539,-0.2838130106017946,-0.2196066492989692,0.179597137296967,0.0168189303439901,3508.137872952368,0.1382452977761314,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0333741199735214,0.0338926736141379,0.3247713909035242,-0.040908498278609796,0.9818519631625513,1.0,633,562
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0038833796203092,0.0594527002109312,-0.1126417715767729,0.1204085308173914,0.9479201662280324,-0.3106032012499837,0.99689032228152,0.179597137296967,0.0094964136058293,3508.137872952368,0.9670736547186352,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0097598928212472,0.0405143368944936,0.80963283136354,0.0136432724415564,1.4674484335201239,0.0,633,562
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,3.22159305707837e-05,3.0913395328504043e-05,-2.8373210912932973e-05,9.280507205450038e-05,0.2973491036512149,-0.3106032012499837,-0.2384922610916495,0.179597137296967,0.0094964136058293,3508.137872952368,0.4865712605201698,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,1.1541388391370472e-05,2.5096733216671048e-05,0.6456051389749582,2.0674542179413228e-05,1.231769691362426,1.0,633,562
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.1436020343273332,0.0723907366051306,-0.2854852708877145,-0.0017187977669518,0.0472884767253196,-0.3106032012499837,-0.2196066492989692,0.179597137296967,0.0094964136058293,3508.137872952368,0.207784875202014,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.1288588507336072,0.067515108641425,0.0563146405301495,-0.014743183593726006,1.0722153612993532,1.0,633,562
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0164437831360611,0.0365294704505739,-0.0880402295935062,0.0551526633213838,0.6526014569060632,-0.2448792450027035,0.99689032228152,0.179597137296967,0.0128041485345178,3508.137872952368,0.8780909675593562,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0302300777870654,0.0285017881310647,0.288854474496087,-0.0466738609231265,1.2816553923772824,0.0,633,562
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-4.92890191622953e-05,2.515036679298939e-05,-9.858283227452664e-05,4.793949936050508e-09,0.0500222847708552,-0.2448792450027035,-0.2384922610916495,0.179597137296967,0.0128041485345178,3508.137872952368,0.207784875202014,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,-8.290781804134906e-06,2.307310692782184e-05,0.7193507533740584,-4.099823735816039e-05,1.0900294820140917,1.0,633,562
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1180442330000105,0.0810770983553809,-0.0408639597475478,0.2769524257475688,0.1454063342225657,-0.2448792450027035,-0.2196066492989692,0.179597137296967,0.0128041485345178,3508.137872952368,0.3822189179163678,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0763756818474256,0.0727861933465865,0.2940329282865787,0.0416685511525849,1.1139076606096923,1.0,633,562
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0401900469348777,0.0480267049315103,-0.0539405650270146,0.1343206588967702,0.4026897770581257,-0.197856688850275,0.99689032228152,0.179597137296967,0.0462177548400083,3508.137872952368,0.5883230066693954,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0093702442694317,0.0131810729330806,0.4771546914871128,0.0495602912043094,3.6436111973083363,0.0,633,562
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,5.109946154008188e-05,2.4120983859021244e-05,3.823201904728275e-06,9.83757211754355e-05,0.0341357008960395,-0.197856688850275,-0.2384922610916495,0.179597137296967,0.0462177548400083,3508.137872952368,0.1675752589441941,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,2.774285686882495e-05,2.4892154684124164e-05,0.2650552627240625,2.335660467125693e-05,0.9690195230228599,1.0,633,562
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0070104769457001,0.051757695612181,-0.0944327423769614,0.1084536962683616,0.8922576662401522,-0.197856688850275,-0.2196066492989692,0.179597137296967,0.0462177548400083,3508.137872952368,0.9636382795393644,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,0.014978706251866,0.047440223581216,0.7522009821102914,-0.0079682293061659,1.0910086779750023,1.0,633,562
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0091683733413537,0.021443514116609,-0.0511968887118836,0.0328601420291761,0.6689720214497539,-0.3268420980432287,0.99689032228152,0.179597137296967,0.0364741984492411,3508.137872952368,0.8780909675593562,1.0,0,0,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0159788409495051,0.0333139515153887,0.6314804686626606,0.006810467608151401,0.64367969397757,1.0,633,562
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-3.503005610046539e-05,9.7625984435684e-06,-5.4164397445386245e-05,-1.589571475554453e-05,0.0003329818652143,-0.3268420980432287,-0.2384922610916495,0.179597137296967,0.0364741984492411,3508.137872952368,0.0089905103607881,0.0176480388563619,1,1,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,-1.1092907138107805e-05,1.1109089158044056e-05,0.3180159530774585,-2.3937148962357584e-05,0.8787937791010826,1.0,633,562
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1382160948031395,0.036932893969262,0.0658289527785493,0.2106032368277296,0.0001823018731841,-0.3268420980432287,-0.2196066492989692,0.179597137296967,0.0364741984492411,3508.137872952368,0.0089905103607881,0.0098443011519445,1,1,robustness/causal_robustness_v2/r4/track1_per_cell/track1_per_cell_estimates_v1.csv,0.1286813275664521,0.0390068753561162,0.0009705077497186,0.00953476723668742,0.9468303634187657,1.0,633,562
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,562,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0163228943935954,0.0097410514456358,-0.0027692156114026,0.0354150043985936,0.0938007021220767,-0.362299186510483,0.9965107865134278,0.1615373491724552,0.0339197156438971,3480.051411068506,0.2302380870269155,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0063661278803358,0.0103246899477731,0.5375034472500901,0.0099567665132596,0.9434715710505978,1.0,633,562
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,562,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,4.27494376260984e-06,4.01107543150555e-06,-3.586619622414494e-06,1.2136507147634174e-05,0.286520873129343,-0.362299186510483,-0.2405140006075348,0.1615373491724552,0.0339197156438971,3480.051411068506,0.4251136512577937,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,6.520093367756771e-06,3.736164136703724e-06,0.0809621844424519,-2.2451496051469316e-06,1.0735811609830315,1.0,633,562
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,562,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0320471520830661,0.0134868993165843,0.0056133151594429,0.0584809890066894,0.0174934485088862,-0.362299186510483,-0.2713847383885273,0.1615373491724552,0.0339197156438971,3480.051411068506,0.0808121399028032,0.4023493157043837,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0214684323885979,0.0103072173665794,0.0372645029791449,0.010578719694468199,1.3084908212292923,1.0,633,562
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,562,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0121184850263763,0.0090480017147549,-0.0056152724665999,0.0298522425193526,0.1804551787034747,-0.0322669510538193,0.9965107865134278,0.1615373491724552,0.0157867978848419,3480.051411068506,0.3248193216662545,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0096986105226265,0.0074500919862248,0.192981056526297,0.0024198745037498012,1.2144818790807725,1.0,633,562
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,562,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,4.237774939632748e-06,4.755215963850385e-06,-5.082277088223925e-06,1.3557826967489422e-05,0.3728301782551753,-0.0322669510538193,-0.2405140006075348,0.1615373491724552,0.0157867978848419,3480.051411068506,0.4793530863280825,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,4.8641071739827965e-06,4.615984263465654e-06,0.2919960258550378,-6.263322343500483e-07,1.0301629495331504,1.0,633,562
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,562,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0296091899477961,0.0149783990072675,0.0002520673474813,0.058966312548111,0.0480650661974029,-0.0322669510538193,-0.2713847383885273,0.1615373491724552,0.0157867978848419,3480.051411068506,0.1297756787329879,0.8651711915532527,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0198302118884475,0.0135583124871627,0.143580416462742,0.0097789780593486,1.104739179116086,1.0,633,562
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,562,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.026216933766626,0.0162262137529032,-0.0580197283277649,0.0055858607945127,0.1061559888463882,-0.1229019266160824,0.9965107865134278,0.1615373491724552,0.0158468499171129,3480.051411068506,0.2377682263910607,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0085641293064146,0.0138495441657742,0.5363321024194657,-0.0347810630730406,1.1716063401568382,0.0,633,562
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,562,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.473100555010426e-05,9.818686313093005e-06,-4.397527709926291e-05,-5.486734000945606e-06,0.0117765792457794,-0.1229019266160824,-0.2405140006075348,0.1615373491724552,0.0158468499171129,3480.051411068506,0.0794919099090111,0.2826379018987063,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,-4.513825575621248e-06,9.56492254889235e-06,0.636987822804426,-2.0217179974483013e-05,1.0265306658682816,1.0,633,562
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,562,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0675484993972734,0.0292561781711915,0.0102074438564511,0.1248895549380957,0.0209511997275511,-0.1229019266160824,-0.2713847383885273,0.1615373491724552,0.0158468499171129,3480.051411068506,0.0808121399028032,0.4609263940061252,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0226536840429656,0.0280934827718789,0.4200307225965584,0.04489481535430781,1.0413866592744576,1.0,633,562
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.017294239954265,0.0165998666933716,-0.0152409009129093,0.0498293808214394,0.2974904792581796,-0.2454631816739232,0.9968345128228652,0.1713451282634994,0.0404230702730912,3466.1881406458265,0.4251136512577937,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0035636706557085,0.0092590825470131,0.7003235263750347,0.0137305692985565,1.7928198187115822,1.0,633,562
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,5.18113796945972e-06,6.230343243421626e-06,-7.030110398969133e-06,1.7392386337888573e-05,0.4056361642655536,-0.2454631816739232,-0.2170881573270542,0.1713451282634994,0.0404230702730912,3466.1881406458265,0.497826201598634,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,8.26013450403897e-06,5.126554732201518e-06,0.107126383172515,-3.0789965345792503e-06,1.2153080516797883,1.0,633,562
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0325293158157669,0.0149878669445915,0.0031536363992891,0.0619049952322447,0.0299783274167199,-0.2454631816739232,-0.2657109707053127,0.1713451282634994,0.0404230702730912,3466.1881406458265,0.0927193464111384,0.5995665483343985,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0409080575226832,0.0127573935741981,0.0013430632067406,-0.008378741706916298,1.1748377015587685,1.0,633,562
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0162149220421947,0.0156175627107258,-0.0143949383971236,0.0468247824815131,0.2991540508851141,-0.085687432432189,0.9968345128228652,0.1713451282634994,0.0376439636225197,3466.1881406458265,0.4251136512577937,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.017765020267067,0.0092660419805563,0.0552102724768018,-0.001550098224872301,1.6854621146221243,1.0,633,562
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.0293482670807143e-06,5.607058008979852e-06,-1.2018980023908088e-05,9.960283489746658e-06,0.8543423163999034,-0.085687432432189,-0.2170881573270542,0.1713451282634994,0.0376439636225197,3466.1881406458265,0.8872016362614382,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,4.932547311482061e-06,5.912857673697383e-06,0.4041643424754189,-5.961895578562775e-06,0.9482822551136579,0.0,633,562
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0655942780068016,0.0192007431232057,0.0279615130089132,0.10322704300469,0.0006349309627296,-0.085687432432189,-0.2657109707053127,0.1713451282634994,0.0376439636225197,3466.1881406458265,0.0171431359936998,0.0171431359936998,1,1,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,-0.0001256528011776,0.0182716696273877,0.994513055352366,0.06571993080797921,1.0508477613028528,0.0,633,562
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0013452068751411,0.0288870513132182,-0.055272373318327,0.0579627870686094,0.9628576837203788,-0.2749268823793818,0.9968345128228652,0.1713451282634994,0.0158192272886784,3466.1881406458265,0.9628576837203788,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0177142955776383,0.0174096876999245,0.3089173161790555,-0.0163690887024972,1.659251550695161,1.0,633,562
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-3.303227567697388e-05,1.4306740691841587e-05,-6.107297216913705e-05,-4.991579184810714e-06,0.0209512955303563,-0.2749268823793818,-0.2170881573270542,0.1713451282634994,0.0158192272886784,3466.1881406458265,0.0808121399028032,0.4609263940061252,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,-5.568153217406437e-06,1.2421761586798597e-05,0.6539670541005654,-2.7464122459567443e-05,1.151748131041758,1.0,633,562
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0551886900776054,0.0401384567046912,-0.0234812394586097,0.1338586196138206,0.1691444821459151,-0.2749268823793818,-0.2657109707053127,0.1713451282634994,0.0158192272886784,3466.1881406458265,0.3248193216662545,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0429441392186785,0.0382762582220299,0.2618826853826871,0.012244550858926902,1.048651528889245,1.0,633,562
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0175715876232866,0.0169060283189548,-0.015563619003479,0.0507067942500522,0.2986335440861923,-0.2862204105881707,0.99689032228152,0.179597137296967,0.0479772920263831,3508.137872952368,0.4251136512577937,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,-0.0011101584151008,0.0058302830603696,0.84898595141046,0.0186817460383874,2.8996925438956427,0.0,633,562
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,4.925985412733986e-06,6.463229269270194e-06,-7.741711178860725e-06,1.7593682004328696e-05,0.4459672314883257,-0.2862204105881707,-0.2384922610916495,0.179597137296967,0.0479772920263831,3508.137872952368,0.5235267500080345,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,9.132077143229242e-06,4.999587109126483e-06,0.0677650097594357,-4.206091730495256e-06,1.2927526070046682,1.0,633,562
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0414907026504828,0.0150021932058444,0.0120869442779161,0.0708944610230495,0.0056810783261548,-0.2862204105881707,-0.2196066492989692,0.179597137296967,0.0479772920263831,3508.137872952368,0.0665699046054834,0.1477080364800254,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0381464220914733,0.0141664685094011,0.0070870425235017,0.0033442805590094965,1.0589931566846529,1.0,633,562
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0141452070461374,0.0145722752131523,-0.0144159275444469,0.0427063416367218,0.3317011273380101,-0.1956701846055581,0.99689032228152,0.179597137296967,0.0307948241166728,3508.137872952368,0.4477965219063137,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0176289479380256,0.0109283297271488,0.1067136556026035,-0.0034837408918882012,1.3334402948101938,1.0,633,562
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,3.0185744291209767e-06,6.0325409274536685e-06,-8.804988523952069e-06,1.484213738219402e-05,0.6168061795280396,-0.1956701846055581,-0.2384922610916495,0.179597137296967,0.0307948241166728,3508.137872952368,0.6939069519690446,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,1.8015140322706813e-07,6.33167611387444e-06,0.9773013291983884,2.8384230258939084e-06,0.9527557662393241,1.0,633,562
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0601583644407664,0.0224602467174799,0.0161370897906217,0.104179639090911,0.0073966560672759,-0.1956701846055581,-0.2196066492989692,0.179597137296967,0.0307948241166728,3508.137872952368,0.0665699046054834,0.1849164016818984,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0315280919248631,0.0188547757235551,0.0944939243044099,0.028630272515903304,1.1912232235900064,1.0,633,562
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0101968612957575,0.0276011493277244,-0.0642941199100094,0.0439003973184943,0.7118026852253672,-0.2488626000281102,0.99689032228152,0.179597137296967,0.0116943466104045,3508.137872952368,0.7687469000433965,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0028213885704086,0.0178591256327713,0.8744723862779221,-0.0130182498661661,1.5454927578916067,0.0,633,562
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.750660360340499e-05,1.2744716136059625e-05,-5.2485788223268336e-05,-2.527418983541646e-06,0.0309064488037128,-0.2488626000281102,-0.2384922610916495,0.179597137296967,0.0116943466104045,3508.137872952368,0.0927193464111384,0.5995665483343985,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,-1.189004417768675e-05,1.2355950209389966e-05,0.3359024530730623,-1.561655942571824e-05,1.031463863165636,1.0,633,562
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,561,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0643950026061148,0.0407984613467692,-0.0155685122582022,0.144358517470432,0.1144809978919922,-0.2488626000281102,-0.2196066492989692,0.179597137296967,0.0116943466104045,3508.137872952368,0.2377682263910607,1.0,0,0,robustness/causal_robustness_v2/r4/track2/track2_estimates_v1.csv,0.0554466491286924,0.0386606174999549,0.1515182114595639,0.008948353477422406,1.0552977159978574,1.0,633,562
