check_id,check_variant,weight_status,outcome,treatment,estimate,std_error,p_value,estimate_delta_vs_reference,same_sign_as_reference,aggregation_variant,t_statistic,partial_r2,rv_q,rv_qa,empirical_p_value,excluded_facility,sample_variant
R4,,ipw,share_joint_Distrust_discomposed,total_days_incarcerated,-3.228251015570047e-05,1.0171205953068932e-05,0.0015039940808813,-1.946740258267412e-05,1.0,,,,,,,,
R4,,ipw,share_joint_Rupture_discomposed,age_at_first_exposure,-0.0038028927051499,0.0413366122135912,0.9266994930269964,-0.0561968761713565,0.0,,,,,,,,
R4,,ipw,share_joint_Rupture_discomposed,severity_index_v2,0.0844133672994505,0.0784158107730114,0.2817108433757789,0.0425025775117322,1.0,,,,,,,,
R4,,ipw,share_joint_Rupture_discomposed,total_days_incarcerated,-4.19582929231122e-05,2.506970655477079e-05,0.094196436452623,-3.956383290701112e-05,1.0,,,,,,,,
R4,,rake,authority_stance,age_at_first_exposure,0.0175715876232866,0.0169060283189548,0.2986335440861923,0.0186817460383874,0.0,,,,,,,,
R4,,rake,authority_stance,severity_index_v2,0.0414907026504828,0.0150021932058444,0.0056810783261548,0.0033442805590094,1.0,,,,,,,,
R4,,rake,authority_stance,total_days_incarcerated,4.925985412733986e-06,6.463229269270194e-06,0.4459672314883257,-4.206091730495256e-06,1.0,,,,,,,,
R4,,rake,belonging_stance,age_at_first_exposure,0.0141452070461374,0.0145722752131523,0.3317011273380101,-0.0034837408918882,1.0,,,,,,,,
R4,,rake,belonging_stance,severity_index_v2,0.0601583644407664,0.0224602467174799,0.0073966560672759,0.0286302725159033,1.0,,,,,,,,
R4,,rake,belonging_stance,total_days_incarcerated,3.0185744291209767e-06,6.0325409274536685e-06,0.6168061795280396,2.8384230258939084e-06,1.0,,,,,,,,
R4,,rake,how_multimodal_score_mean,age_at_first_exposure,-0.0101968612957575,0.0276011493277244,0.7118026852253672,-0.0130182498661661,0.0,,,,,,,,
R4,,rake,how_multimodal_score_mean,severity_index_v2,0.0643950026061148,0.0407984613467692,0.1144809978919922,0.0089483534774224,1.0,,,,,,,,
R4,,rake,how_multimodal_score_mean,total_days_incarcerated,-2.750660360340499e-05,1.2744716136059625e-05,0.0309064488037128,-1.561655942571824e-05,1.0,,,,,,,,
R4,,rake,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0091683733413537,0.021443514116609,0.6689720214497539,0.0068104676081514,1.0,,,,,,,,
R4,,rake,share_joint_Distrust_discomposed,severity_index_v2,0.1382160948031395,0.036932893969262,0.0001823018731841,0.0095347672366874,1.0,,,,,,,,
R4,,rake,share_joint_Distrust_discomposed,total_days_incarcerated,-3.503005610046539e-05,9.7625984435684e-06,0.0003329818652143,-2.3937148962357584e-05,1.0,,,,,,,,
R4,,rake,share_joint_Rupture_discomposed,age_at_first_exposure,-0.0164437831360611,0.0365294704505739,0.6526014569060632,-0.0466738609231265,0.0,,,,,,,,
R4,,rake,share_joint_Rupture_discomposed,severity_index_v2,0.1180442330000105,0.0810770983553809,0.1454063342225657,0.0416685511525849,1.0,,,,,,,,
R4,,rake,share_joint_Rupture_discomposed,total_days_incarcerated,-4.92890191622953e-05,2.515036679298939e-05,0.0500222847708552,-4.099823735816039e-05,1.0,,,,,,,,
R4,,unweighted,authority_stance,age_at_first_exposure,0.0163228943935954,0.0097410514456358,0.0938007021220767,0.0099567665132596,1.0,,,,,,,,
R4,,unweighted,authority_stance,severity_index_v2,0.0320471520830661,0.0134868993165843,0.0174934485088862,0.0105787196944681,1.0,,,,,,,,
R4,,unweighted,authority_stance,total_days_incarcerated,4.27494376260984e-06,4.01107543150555e-06,0.286520873129343,-2.245149605146932e-06,1.0,,,,,,,,
R4,,unweighted,belonging_stance,age_at_first_exposure,0.0121184850263763,0.0090480017147549,0.1804551787034747,0.0024198745037498,1.0,,,,,,,,
R4,,unweighted,belonging_stance,severity_index_v2,0.0296091899477961,0.0149783990072675,0.0480650661974029,0.0097789780593486,1.0,,,,,,,,
R4,,unweighted,belonging_stance,total_days_incarcerated,4.237774939632748e-06,4.755215963850385e-06,0.3728301782551753,-6.263322343500483e-07,1.0,,,,,,,,
R4,,unweighted,how_multimodal_score_mean,age_at_first_exposure,-0.026216933766626,0.0162262137529032,0.1061559888463882,-0.0347810630730406,0.0,,,,,,,,
R4,,unweighted,how_multimodal_score_mean,severity_index_v2,0.0675484993972734,0.0292561781711915,0.0209511997275511,0.0448948153543078,1.0,,,,,,,,
R4,,unweighted,how_multimodal_score_mean,total_days_incarcerated,-2.473100555010426e-05,9.818686313093005e-06,0.0117765792457794,-2.0217179974483013e-05,1.0,,,,,,,,
R4,,unweighted,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0036949642619867,0.0151484261449622,0.8072948162572899,-0.0005787374141743,1.0,,,,,,,,
R4,,unweighted,share_joint_Distrust_discomposed,severity_index_v2,0.1035271927785895,0.0331464859613637,0.0017882118735971,0.0247422639076653,1.0,,,,,,,,
R4,,unweighted,share_joint_Distrust_discomposed,total_days_incarcerated,-2.20179201808704e-05,8.938597935481465e-06,0.0137687364137911,-1.926437882630756e-05,1.0,,,,,,,,
R4,,unweighted,share_joint_Rupture_discomposed,age_at_first_exposure,-0.0400114162257321,0.0267010193216228,0.1340039879568428,-0.0830195455149488,0.0,,,,,,,,
R4,,unweighted,share_joint_Rupture_discomposed,severity_index_v2,0.0711902878583146,0.0534494779235563,0.1828873437831238,0.0782688779559218,0.0,,,,,,,,
R4,,unweighted,share_joint_Rupture_discomposed,total_days_incarcerated,-2.971529454593661e-05,1.7160900869512297e-05,0.0833502197425775,-3.800110721500775e-05,0.0,,,,,,,,
R5,,ipw,authority_stance,age_at_first_exposure,0.0035636706557085,0.0092590825470131,0.7003235263750347,,,,,,,,,,
R5,,ipw,authority_stance,severity_index_v2,0.0409080575226832,0.0127573935741981,0.0013430632067406,,,,,,,,,,
R5,,ipw,authority_stance,total_days_incarcerated,8.26013450403897e-06,5.126554732201518e-06,0.107126383172515,,,,,,,,,,
R5,,ipw,belonging_stance,age_at_first_exposure,0.017765020267067,0.0092660419805563,0.0552102724768018,,,,,,,,,,
R5,,ipw,belonging_stance,severity_index_v2,-0.0001256528011776,0.0182716696273877,0.994513055352366,,,,,,,,,,
R5,,ipw,belonging_stance,total_days_incarcerated,4.932547311482061e-06,5.912857673697383e-06,0.4041643424754189,,,,,,,,,,
R5,,ipw,how_multimodal_score_mean,age_at_first_exposure,0.0177142955776383,0.0174096876999245,0.3089173161790555,,,,,,,,,,
R5,,ipw,how_multimodal_score_mean,severity_index_v2,0.0429441392186785,0.0382762582220299,0.2618826853826871,,,,,,,,,,
R5,,ipw,how_multimodal_score_mean,total_days_incarcerated,-5.568153217406437e-06,1.2421761586798597e-05,0.6539670541005654,,,,,,,,,,
R5,,ipw,share_joint_Distrust_discomposed,age_at_first_exposure,0.0111099233476852,0.0274220257885493,0.6853702145301053,,,,,,,,,,
R5,,ipw,share_joint_Distrust_discomposed,severity_index_v2,0.1392617062007891,0.0443349801104209,0.0016830029045668,,,,,,,,,,
R5,,ipw,share_joint_Distrust_discomposed,total_days_incarcerated,-1.2815107573026343e-05,1.095574098340595e-05,0.2421152016912866,,,,,,,,,,
R5,,ipw,share_joint_Rupture_discomposed,age_at_first_exposure,0.0523939834662066,0.0299276679538304,0.0799998155205095,,,,,,,,,,
R5,,ipw,share_joint_Rupture_discomposed,severity_index_v2,0.0419107897877182,0.0695224236455494,0.5466161683000083,,,,,,,,,,
R5,,ipw,share_joint_Rupture_discomposed,total_days_incarcerated,-2.394460016101076e-06,2.139989320708673e-05,0.9109096635992462,,,,,,,,,,
R5,,rake,authority_stance,age_at_first_exposure,-0.0011101584151008,0.0058302830603696,0.84898595141046,,,,,,,,,,
R5,,rake,authority_stance,severity_index_v2,0.0381464220914733,0.0141664685094011,0.0070870425235017,,,,,,,,,,
R5,,rake,authority_stance,total_days_incarcerated,9.132077143229242e-06,4.999587109126483e-06,0.0677650097594357,,,,,,,,,,
R5,,rake,belonging_stance,age_at_first_exposure,0.0176289479380256,0.0109283297271488,0.1067136556026035,,,,,,,,,,
R5,,rake,belonging_stance,severity_index_v2,0.0315280919248631,0.0188547757235551,0.0944939243044099,,,,,,,,,,
R5,,rake,belonging_stance,total_days_incarcerated,1.8015140322706813e-07,6.33167611387444e-06,0.9773013291983884,,,,,,,,,,
R5,,rake,how_multimodal_score_mean,age_at_first_exposure,0.0028213885704086,0.0178591256327713,0.8744723862779221,,,,,,,,,,
R5,,rake,how_multimodal_score_mean,severity_index_v2,0.0554466491286924,0.0386606174999549,0.1515182114595639,,,,,,,,,,
R5,,rake,how_multimodal_score_mean,total_days_incarcerated,-1.189004417768675e-05,1.2355950209389966e-05,0.3359024530730623,,,,,,,,,,
R5,,rake,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0159788409495051,0.0333139515153887,0.6314804686626606,,,,,,,,,,
R5,,rake,share_joint_Distrust_discomposed,severity_index_v2,0.1286813275664521,0.0390068753561162,0.0009705077497186,,,,,,,,,,
R5,,rake,share_joint_Distrust_discomposed,total_days_incarcerated,-1.1092907138107805e-05,1.1109089158044056e-05,0.3180159530774585,,,,,,,,,,
R5,,rake,share_joint_Rupture_discomposed,age_at_first_exposure,0.0302300777870654,0.0285017881310647,0.288854474496087,,,,,,,,,,
R5,,rake,share_joint_Rupture_discomposed,severity_index_v2,0.0763756818474256,0.0727861933465865,0.2940329282865787,,,,,,,,,,
R5,,rake,share_joint_Rupture_discomposed,total_days_incarcerated,-8.290781804134906e-06,2.307310692782184e-05,0.7193507533740584,,,,,,,,,,
R5,,unweighted,authority_stance,age_at_first_exposure,0.0063661278803358,0.0103246899477731,0.5375034472500901,,,,,,,,,,
R5,,unweighted,authority_stance,severity_index_v2,0.0214684323885979,0.0103072173665794,0.0372645029791449,,,,,,,,,,
R5,,unweighted,authority_stance,total_days_incarcerated,6.520093367756771e-06,3.736164136703724e-06,0.0809621844424519,,,,,,,,,,
R5,,unweighted,belonging_stance,age_at_first_exposure,0.0096986105226265,0.0074500919862248,0.192981056526297,,,,,,,,,,
R5,,unweighted,belonging_stance,severity_index_v2,0.0198302118884475,0.0135583124871627,0.143580416462742,,,,,,,,,,
R5,,unweighted,belonging_stance,total_days_incarcerated,4.8641071739827965e-06,4.615984263465654e-06,0.2919960258550378,,,,,,,,,,
R5,,unweighted,how_multimodal_score_mean,age_at_first_exposure,0.0085641293064146,0.0138495441657742,0.5363321024194657,,,,,,,,,,
R5,,unweighted,how_multimodal_score_mean,severity_index_v2,0.0226536840429656,0.0280934827718789,0.4200307225965584,,,,,,,,,,
R5,,unweighted,how_multimodal_score_mean,total_days_incarcerated,-4.513825575621248e-06,9.56492254889235e-06,0.636987822804426,,,,,,,,,,
R5,,unweighted,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0031162268478123,0.0202327263837868,0.8775946546262361,,,,,,,,,,
R5,,unweighted,share_joint_Distrust_discomposed,severity_index_v2,0.0787849288709242,0.0286944576499595,0.0060391209343314,,,,,,,,,,
R5,,unweighted,share_joint_Distrust_discomposed,total_days_incarcerated,-2.75354135456284e-06,8.298788650904033e-06,0.7400399857994315,,,,,,,,,,
R5,,unweighted,share_joint_Rupture_discomposed,age_at_first_exposure,0.0430081292892167,0.0250888294158867,0.0864857231770966,,,,,,,,,,
R5,,unweighted,share_joint_Rupture_discomposed,severity_index_v2,-0.0070785900976072,0.0487799819515521,0.8846219687944282,,,,,,,,,,
R5,,unweighted,share_joint_Rupture_discomposed,total_days_incarcerated,8.285812669071138e-06,1.56941391581108e-05,0.5975299754925918,,,,,,,,,,
R7,,ipw,authority_stance,age_at_first_exposure,-0.0009985042509404,0.0017664317233648,0.5718926752767532,-0.0045621749066489,0.0,interview_equal_mean,,,,,,,
R7,,ipw,authority_stance,severity_index_v2,0.0468786809244623,0.0366585640448583,0.2009702878757481,0.005970623401779,1.0,interview_equal_mean,,,,,,,
R7,,ipw,authority_stance,total_days_incarcerated,2.842516228339303e-05,1.9543535045996883e-05,0.1458206259398232,2.016502777935406e-05,1.0,interview_equal_mean,,,,,,,
R7,,ipw,belonging_stance,age_at_first_exposure,0.0041947608902573,0.005718942982026,0.4632624603483953,-0.0135702593768097,1.0,interview_equal_mean,,,,,,,
R7,,ipw,belonging_stance,severity_index_v2,0.0956498894187355,0.0870915229240248,0.2720871964815599,0.0957755422199131,0.0,interview_equal_mean,,,,,,,
R7,,ipw,belonging_stance,total_days_incarcerated,-1.67861799069733e-05,1.676002985055996e-05,0.3165560209276314,-2.171872721845536e-05,0.0,interview_equal_mean,,,,,,,
R7,,ipw,how_multimodal_score_mean,age_at_first_exposure,0.0011257558812879,0.0082904357184537,0.891987524101512,-0.0165885396963504,1.0,interview_equal_mean,,,,,,,
R7,,ipw,how_multimodal_score_mean,severity_index_v2,0.0273756504612459,0.1528296028269413,0.857839306442601,-0.0155684887574325,1.0,interview_equal_mean,,,,,,,
R7,,ipw,how_multimodal_score_mean,total_days_incarcerated,-4.791342487707553e-05,2.9403101446677115e-05,0.1031995099780818,-4.234527165966909e-05,1.0,interview_equal_mean,,,,,,,
R7,,ipw,share_joint_Rupture_discomposed,age_at_first_exposure,-0.0028710397258435,0.0108652392962383,0.7915943597731318,-0.0552650231920501,0.0,interview_equal_mean,,,,,,,
R7,,ipw,share_joint_Rupture_discomposed,severity_index_v2,-0.0737177540698126,0.1734342768634326,0.6708022657710657,-0.1156285438575308,0.0,interview_equal_mean,,,,,,,
R7,,ipw,share_joint_Rupture_discomposed,total_days_incarcerated,-3.816269741426444e-05,3.770825942758036e-05,0.3115134694714573,-3.576823739816336e-05,1.0,interview_equal_mean,,,,,,,
R7,,rake,authority_stance,age_at_first_exposure,-0.0019981195183501,0.0012546337750418,0.1112517842166604,-0.0008879611032492,1.0,interview_equal_mean,,,,,,,
R7,,rake,authority_stance,severity_index_v2,0.0680312732274373,0.0355389592450863,0.0555852713350575,0.0298848511359639,1.0,interview_equal_mean,,,,,,,
R7,,rake,authority_stance,total_days_incarcerated,2.158484704752337e-05,1.3246614185403192e-05,0.103215371074713,1.245276990429413e-05,1.0,interview_equal_mean,,,,,,,
R7,,rake,belonging_stance,age_at_first_exposure,0.0030725623668596,0.0042182236198359,0.4663675617211972,-0.014556385571166,1.0,interview_equal_mean,,,,,,,
R7,,rake,belonging_stance,severity_index_v2,0.036209933037177,0.0792361977544379,0.6476802014388036,0.0046818411123139,1.0,interview_equal_mean,,,,,,,
R7,,rake,belonging_stance,total_days_incarcerated,3.412378867663556e-06,2.0560094125781103e-05,0.8681797919540544,3.232227464436488e-06,1.0,interview_equal_mean,,,,,,,
R7,,rake,how_multimodal_score_mean,age_at_first_exposure,-0.0033684044485379,0.0056623289780759,0.5519239011847126,-0.0061897930189465,0.0,interview_equal_mean,,,,,,,
R7,,rake,how_multimodal_score_mean,severity_index_v2,-0.0960056689979002,0.101574790511643,0.3445709657875773,-0.1514523181265926,0.0,interview_equal_mean,,,,,,,
R7,,rake,how_multimodal_score_mean,total_days_incarcerated,-2.055444022922869e-05,2.328145747975261e-05,0.377307909931336,-8.664396051541942e-06,1.0,interview_equal_mean,,,,,,,
R7,,rake,share_joint_Rupture_discomposed,age_at_first_exposure,0.0023034672968879,0.0082010357531708,0.7788061471499382,-0.0279266104901775,1.0,interview_equal_mean,,,,,,,
R7,,rake,share_joint_Rupture_discomposed,severity_index_v2,-0.046835597313503,0.1276603662761001,0.7137110890399201,-0.1232112791609286,0.0,interview_equal_mean,,,,,,,
R7,,rake,share_joint_Rupture_discomposed,total_days_incarcerated,-2.1950531265893235e-05,3.2413126173948354e-05,0.4982719783976881,-1.3659749461758329e-05,1.0,interview_equal_mean,,,,,,,
R7,,unweighted,authority_stance,age_at_first_exposure,-0.0001265873087374,0.0013908535236429,0.927481371923209,-0.0064927151890732,0.0,interview_equal_mean,,,,,,,
R7,,unweighted,authority_stance,severity_index_v2,0.0493785699163572,0.0424478341654043,0.2447173183780121,0.0279101375277593,1.0,interview_equal_mean,,,,,,,
R7,,unweighted,authority_stance,total_days_incarcerated,1.6780268600027665e-05,1.5229851108439732e-05,0.2705480979336828,1.0260175232270892e-05,1.0,interview_equal_mean,,,,,,,
R7,,unweighted,belonging_stance,age_at_first_exposure,-0.0025787957260702,0.0045688405824622,0.572460776871462,-0.0122774062486967,0.0,interview_equal_mean,,,,,,,
R7,,unweighted,belonging_stance,severity_index_v2,0.0431875953776779,0.0750452502667755,0.5649617149726766,0.0233573834892303,1.0,interview_equal_mean,,,,,,,
R7,,unweighted,belonging_stance,total_days_incarcerated,1.6292486007921346e-05,2.4637489990192004e-05,0.5084273876835892,1.142837883393855e-05,1.0,interview_equal_mean,,,,,,,
R7,,unweighted,how_multimodal_score_mean,age_at_first_exposure,-0.0040556972676407,0.0069874543336354,0.56162765592756,-0.0126198265740553,0.0,interview_equal_mean,,,,,,,
R7,,unweighted,how_multimodal_score_mean,severity_index_v2,-0.0758638723454946,0.1376204460252693,0.5814593131865995,-0.0985175563884602,0.0,interview_equal_mean,,,,,,,
R7,,unweighted,how_multimodal_score_mean,total_days_incarcerated,-2.041872106465132e-05,3.131435811122104e-05,0.514364924193767,-1.5904895489030068e-05,1.0,interview_equal_mean,,,,,,,
R7,,unweighted,share_joint_Rupture_discomposed,age_at_first_exposure,-0.0088118376936358,0.0063146095358976,0.1628746552391116,-0.0518199669828524,0.0,interview_equal_mean,,,,,,,
R7,,unweighted,share_joint_Rupture_discomposed,severity_index_v2,-0.0516295566761247,0.1196188423455385,0.6660196135864023,-0.0445509665785174,1.0,interview_equal_mean,,,,,,,
R7,,unweighted,share_joint_Rupture_discomposed,total_days_incarcerated,-1.42837230998838e-05,2.559891916102856e-05,0.5768570226994509,-2.2569535768954935e-05,0.0,interview_equal_mean,,,,,,,
R8,,ipw,how_multimodal_score_mean,age_at_first_exposure,0.0177142955776383,0.0174096876999245,0.3089173161790555,0.0,1.0,,,,,,,,
R8,,ipw,how_multimodal_score_mean,severity_index_v2,0.0429441392186785,0.0382762582220299,0.2618826853826871,0.0,1.0,,,,,,,,
R8,,ipw,how_multimodal_score_mean,total_days_incarcerated,-5.568153217406437e-06,1.2421761586798597e-05,0.6539670541005654,0.0,1.0,,,,,,,,
R8,,ipw,share_joint_Distrust_discomposed,age_at_first_exposure,0.0111099233476852,0.0274220257885493,0.6853702145301053,0.0,1.0,,,,,,,,
R8,,ipw,share_joint_Distrust_discomposed,severity_index_v2,0.1392617062007891,0.0443349801104209,0.0016830029045668,0.0,1.0,,,,,,,,
R8,,ipw,share_joint_Distrust_discomposed,total_days_incarcerated,-1.2815107573026343e-05,1.095574098340595e-05,0.2421152016912866,0.0,1.0,,,,,,,,
R8,,rake,how_multimodal_score_mean,age_at_first_exposure,0.0028213885704086,0.0178591256327713,0.8744723862779221,0.0,1.0,,,,,,,,
R8,,rake,how_multimodal_score_mean,severity_index_v2,0.0554466491286924,0.0386606174999549,0.1515182114595639,0.0,1.0,,,,,,,,
R8,,rake,how_multimodal_score_mean,total_days_incarcerated,-1.189004417768675e-05,1.2355950209389966e-05,0.3359024530730623,0.0,1.0,,,,,,,,
R8,,rake,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0159788409495051,0.0333139515153887,0.6314804686626606,0.0,1.0,,,,,,,,
R8,,rake,share_joint_Distrust_discomposed,severity_index_v2,0.1286813275664521,0.0390068753561162,0.0009705077497186,0.0,1.0,,,,,,,,
R8,,rake,share_joint_Distrust_discomposed,total_days_incarcerated,-1.1092907138107805e-05,1.1109089158044056e-05,0.3180159530774585,0.0,1.0,,,,,,,,
R8,,unweighted,how_multimodal_score_mean,age_at_first_exposure,0.0085641293064146,0.0138495441657742,0.5363321024194657,0.0,1.0,,,,,,,,
R8,,unweighted,how_multimodal_score_mean,severity_index_v2,0.0226536840429656,0.0280934827718789,0.4200307225965584,0.0,1.0,,,,,,,,
R8,,unweighted,how_multimodal_score_mean,total_days_incarcerated,-4.513825575621248e-06,9.56492254889235e-06,0.636987822804426,0.0,1.0,,,,,,,,
R8,,unweighted,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0031162268478123,0.0202327263837868,0.8775946546262361,0.0,1.0,,,,,,,,
R8,,unweighted,share_joint_Distrust_discomposed,severity_index_v2,0.0787849288709242,0.0286944576499595,0.0060391209343314,0.0,1.0,,,,,,,,
R8,,unweighted,share_joint_Distrust_discomposed,total_days_incarcerated,-2.75354135456284e-06,8.298788650904033e-06,0.7400399857994315,0.0,1.0,,,,,,,,
R10,,ipw,authority_stance,age_at_first_exposure,0.0035636706557085,0.0092590825470131,0.7003235263750347,,,,0.3848837762935929,0.0002350804721995,0.0152170195096535,0.0,,,
R10,,ipw,authority_stance,severity_index_v2,0.0409080575226832,0.0127573935741981,0.0013430632067406,,,,3.206615621346039,0.0160591389114129,0.1198543762761537,0.0482472932395863,,,
R10,,ipw,authority_stance,total_days_incarcerated,8.26013450403897e-06,5.126554732201518e-06,0.107126383172515,,,,1.6112447707140318,0.0041038976865328,0.0621661813345706,0.0,,,
R10,,ipw,belonging_stance,age_at_first_exposure,0.017765020267067,0.0092660419805563,0.0552102724768018,,,,1.9172177618388528,0.0058006387295685,0.0735222299302728,0.0,,,
R10,,ipw,belonging_stance,severity_index_v2,-0.0001256528011776,0.0182716696273877,0.994513055352366,,,,-0.006876919501065,7.506669567313115e-08,0.0002739455002789,0.0,,,
R10,,ipw,belonging_stance,total_days_incarcerated,4.932547311482061e-06,5.912857673697383e-06,0.4041643424754189,,,,0.8342070084696759,0.0011033864838968,0.0326878888201747,0.0,,,
R10,,ipw,how_multimodal_score_mean,age_at_first_exposure,0.0177142955776383,0.0174096876999245,0.3089173161790555,,,,1.0174964584640491,0.0016406357054145,0.039724689652003,0.0,,,
R10,,ipw,how_multimodal_score_mean,severity_index_v2,0.0429441392186785,0.0382762582220299,0.2618826853826871,,,,1.1219523854597155,0.0019940746977197,0.0437117861661841,0.0,,,
R10,,ipw,how_multimodal_score_mean,total_days_incarcerated,-5.568153217406437e-06,1.2421761586798597e-05,0.6539670541005654,,,,-0.4482579365654603,0.0003188430331942,0.0177002632992104,0.0,,,
R10,,ipw,share_joint_Distrust_discomposed,age_at_first_exposure,0.0111099233476852,0.0274220257885493,0.6853702145301053,,,,0.4051459740193376,0.0002604769916213,0.0160116552277205,0.0,,,
R10,,ipw,share_joint_Distrust_discomposed,severity_index_v2,0.1392617062007891,0.0443349801104209,0.0016830029045668,,,,3.141124815077017,0.0154198767368051,0.1175594758357693,0.0457614435230148,,,
R10,,ipw,share_joint_Distrust_discomposed,total_days_incarcerated,-1.2815107573026343e-05,1.095574098340595e-05,0.2421152016912866,,,,-1.1697161873794453,0.0021670966024117,0.0455293565882213,0.0,,,
R10,,ipw,share_joint_Rupture_discomposed,age_at_first_exposure,0.0523939834662066,0.0299276679538304,0.0799998155205095,,,,1.7506871416454874,0.0048413763603867,0.0673589832321203,0.0,,,
R10,,ipw,share_joint_Rupture_discomposed,severity_index_v2,0.0419107897877182,0.0695224236455494,0.5466161683000083,,,,0.6028384453538997,0.0005765153608462,0.0237309663498103,0.0,,,
R10,,ipw,share_joint_Rupture_discomposed,total_days_incarcerated,-2.394460016101076e-06,2.139989320708673e-05,0.9109096635992462,,,,-0.1118912133312951,1.9872055285236864e-05,0.0044479274920039,0.0,,,
R10,,rake,authority_stance,age_at_first_exposure,-0.0011101584151008,0.0058302830603696,0.84898595141046,,,,-0.1904124385738526,5.754731789917e-05,0.0075574923973831,0.0,,,
R10,,rake,authority_stance,severity_index_v2,0.0381464220914733,0.0141664685094011,0.0070870425235017,,,,2.692726282923561,0.0113782126614559,0.1016804280008332,0.0285643234431688,,,
R10,,rake,authority_stance,total_days_incarcerated,9.132077143229242e-06,4.999587109126483e-06,0.0677650097594357,,,,1.8265662631538344,0.0052678870297695,0.0701724067710154,0.0,,,
R10,,rake,belonging_stance,age_at_first_exposure,0.0176289479380256,0.0109283297271488,0.1067136556026035,,,,1.6131420242775738,0.0041135283415731,0.0622370314778882,0.0,,,
R10,,rake,belonging_stance,severity_index_v2,0.0315280919248631,0.0188547757235551,0.0944939243044099,,,,1.672154173940947,0.0044186422502882,0.0644380397066233,0.0,,,
R10,,rake,belonging_stance,total_days_incarcerated,1.8015140322706813e-07,6.33167611387444e-06,0.9773013291983884,,,,0.0284524034374258,1.2849813033702e-06,0.0011329285770246,0.0,,,
R10,,rake,how_multimodal_score_mean,age_at_first_exposure,0.0028213885704086,0.0178591256327713,0.8744723862779221,,,,0.157980218540564,3.961390599394262e-05,0.0062743059937674,0.0,,,
R10,,rake,how_multimodal_score_mean,severity_index_v2,0.0554466491286924,0.0386606174999549,0.1515182114595639,,,,1.4341894339571033,0.0032542945653255,0.0555303296851447,0.0,,,
R10,,rake,how_multimodal_score_mean,total_days_incarcerated,-1.189004417768675e-05,1.2355950209389966e-05,0.3359024530730623,,,,-0.9622929824248444,0.0014676963266682,0.037610786674648,0.0,,,
R10,,rake,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0159788409495051,0.0333139515153887,0.6314804686626606,,,,-0.4796441197353608,0.0003650388909583,0.0189277653051117,0.0,,,
R10,,rake,share_joint_Distrust_discomposed,severity_index_v2,0.1286813275664521,0.0390068753561162,0.0009705077497186,,,,3.2989396456815943,0.0169812629427564,0.1230790984206063,0.0517405258384721,,,
R10,,rake,share_joint_Distrust_discomposed,total_days_incarcerated,-1.1092907138107805e-05,1.1109089158044056e-05,0.3180159530774585,,,,-0.998543353131293,0.0015801797595208,0.038999448783234,0.0,,,
R10,,rake,share_joint_Rupture_discomposed,age_at_first_exposure,0.0302300777870654,0.0285017881310647,0.288854474496087,,,,1.060637937804225,0.0017824565960451,0.0413734380828302,0.0,,,
R10,,rake,share_joint_Rupture_discomposed,severity_index_v2,0.0763756818474256,0.0727861933465865,0.2940329282865787,,,,1.0493155135033236,0.0017446699290331,0.0409410032578696,0.0,,,
R10,,rake,share_joint_Rupture_discomposed,total_days_incarcerated,-8.290781804134906e-06,2.307310692782184e-05,0.7193507533740584,,,,-0.359326632086023,0.0002049034480774,0.0142138097141249,0.0,,,
R10,,unweighted,authority_stance,age_at_first_exposure,0.0063661278803358,0.0103246899477731,0.5375034472500901,,,,0.6165926446739343,0.0006021514415583,0.0242467570986285,0.0,,,
R10,,unweighted,authority_stance,severity_index_v2,0.0214684323885979,0.0103072173665794,0.0372645029791449,,,,2.0828543364388667,0.0068283028245833,0.0795507262556106,0.0046690441260462,,,
R10,,unweighted,authority_stance,total_days_incarcerated,6.520093367756771e-06,3.736164136703724e-06,0.0809621844424519,,,,1.7451303339979067,0.0048032514689693,0.0671012250867435,0.0,,,
R10,,unweighted,belonging_stance,age_at_first_exposure,0.0096986105226265,0.0074500919862248,0.192981056526297,,,,1.3018108421425136,0.0026785611417325,0.0504987892928682,0.0,,,
R10,,unweighted,belonging_stance,severity_index_v2,0.0198302118884475,0.0135583124871627,0.143580416462742,,,,1.4625870223321058,0.0033786581692379,0.0565542822200622,0.0,,,
R10,,unweighted,belonging_stance,total_days_incarcerated,4.8641071739827965e-06,4.615984263465654e-06,0.2919960258550378,,,,1.0537529801565773,0.001756647812422,0.0410786007091645,0.0,,,
R10,,unweighted,how_multimodal_score_mean,age_at_first_exposure,0.0085641293064146,0.0138495441657742,0.5363321024194657,,,,0.6183690382806082,0.0006056239126313,0.0243157519002013,0.0,,,
R10,,unweighted,how_multimodal_score_mean,severity_index_v2,0.0226536840429656,0.0280934827718789,0.4200307225965584,,,,0.806367947574003,0.0010294134898508,0.0315898986402824,0.0,,,
R10,,unweighted,how_multimodal_score_mean,total_days_incarcerated,-4.513825575621248e-06,9.56492254889235e-06,0.636987822804426,,,,-0.471914493039357,0.0003528125455251,0.0186109795984056,0.0,,,
