track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,estimate_reference,std_error_reference,p_value_reference,estimate_delta_vs_reference,std_error_ratio_vs_reference,same_sign_as_reference,estimation_unit,analysis_rows,analysis_narrators
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,0.0123114439699048,0.0915563267515816,-0.1671356590199762,0.1917585469597859,0.8930321005258497,-0.4509844223307433,-0.7992446638840787,-0.1655300991743114,0.1645023664589472,5435.942567311411,0.8946769459482848,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,0.014978706251866,0.047440223581216,0.7522009821102914,-0.0026672622819611993,1.9299303384361242,1.0,interview,37,31
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,0.0007198943019163,0.0016938137995321,-0.0025999197416834,0.0040397083455162,0.6708265879021782,-0.1769631260984216,0.7006694322350749,-0.0804886625040963,0.2867412630614576,4265.018964247611,0.7546799113899505,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0063661278803358,0.0103246899477731,0.5375034472500901,-0.0056462335784195,0.16405468910932608,1.0,interview,37,31
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,2.5146378331649747e-05,1.0792463929329168e-05,3.993537725716944e-06,4.629921893758255e-05,0.0198064578017994,-0.1769631260984216,-0.3321083735021124,-0.0804886625040963,0.2867412630614576,4265.018964247611,0.0594193734053984,0.3763226982341901,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,6.520093367756771e-06,3.736164136703724e-06,0.0809621844424519,1.8626284963892975e-05,2.8886482323688676,1.0,interview,37,31
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,0.0453624170670855,0.0422574819352192,-0.037460725603296,0.1281855597374673,0.2830573424111704,-0.1769631260984216,-0.6100270462452515,-0.0804886625040963,0.2867412630614576,4265.018964247611,0.4245860136167556,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0214684323885979,0.0103072173665794,0.0372645029791449,0.0238939846784876,4.099795360116962,1.0,interview,37,31
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,0.0083626436795601,0.0050126188264356,-0.0014619086884812,0.0181871960476014,0.0952525585986866,-0.0158619161652993,0.7006694322350749,-0.0804886625040963,0.1777312181601728,4265.018964247611,0.2143182568470449,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0096986105226265,0.0074500919862248,0.192981056526297,-0.0013359668430663989,0.6728264343183841,1.0,interview,37,31
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,2.4678681286531496e-05,1.4037760284987056e-05,-2.8348232956498588e-06,5.219218586871285e-05,0.078743888808554,-0.0158619161652993,-0.3321083735021124,-0.0804886625040963,0.1777312181601728,4265.018964247611,0.1932804543482691,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,4.8641071739827965e-06,4.615984263465654e-06,0.2919960258550378,1.98145741125487e-05,3.0411196147466035,1.0,interview,37,31
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,-0.012633243845776,0.0624408810583394,-0.1350151218830706,0.1097486341915186,0.8396640016918401,-0.0158619161652993,-0.6100270462452515,-0.0804886625040963,0.1777312181601728,4265.018964247611,0.8396640016918401,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0198302118884475,0.0135583124871627,0.143580416462742,-0.032463455734223504,4.605357865697502,0.0,interview,37,31
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,0.0064077431260716,0.00716671536796,-0.0076387608825798,0.0204542471347231,0.3712696646646402,-0.0335101351654212,0.7006694322350749,-0.0804886625040963,0.0914425216066089,4265.018964247611,0.5012140472972643,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0085641293064146,0.0138495441657742,0.5363321024194657,-0.0021563861803430007,0.5174694042039885,1.0,interview,37,31
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,2.4411911178106776e-05,2.580233256173649e-05,-2.615973136002186e-05,7.498355371623542e-05,0.3440911729973888,-0.0335101351654212,-0.3321083735021124,-0.0804886625040963,0.0914425216066089,4265.018964247611,0.4889716668910261,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,-4.513825575621248e-06,9.56492254889235e-06,0.636987822804426,2.8925736753728025e-05,2.6975997379847563,0.0,interview,37,31
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,-0.1548691174262105,0.0974286829317879,-0.3458258270336871,0.036087592181266,0.111933139239633,-0.0335101351654212,-0.6100270462452515,-0.0804886625040963,0.0914425216066089,4265.018964247611,0.2158710542478638,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0226536840429656,0.0280934827718789,0.4200307225965584,-0.17752280146917612,3.4680172523611903,0.0,interview,37,31
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,-0.0038221171910246,0.0014615651808724,-0.0066867323065924,-0.0009575020754568,0.0089205250832717,-0.7635698270095679,0.7005346292132834,-0.0588267407160964,0.6585970906497102,5653.762335880067,0.0454646366659865,0.2051720769152512,1,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0035636706557085,0.0092590825470131,0.7003235263750347,-0.0073857878467331,0.15785205212841397,0.0,interview,37,31
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,3.422487127511341e-05,8.777783029915656e-06,1.702073267237185e-05,5.142900987785496e-05,9.657735975564055e-05,-0.7635698270095679,-0.3813594560320019,-0.0588267407160964,0.6585970906497102,5653.762335880067,0.0013037943567011,0.0025110113536466,1,1,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,8.26013450403897e-06,5.126554732201518e-06,0.107126383172515,2.596473677107444e-05,1.712218729428482,1.0,interview,37,31
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,0.0723655326066574,0.0298685353900869,0.0138242789711269,0.1309067862421878,0.0154013392736562,-0.7635698270095679,-0.4956553953295708,-0.0588267407160964,0.6585970906497102,5653.762335880067,0.0519795200485897,0.3080267854731244,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0409080575226832,0.0127573935741981,0.0013430632067406,0.0314574750839742,2.341272550413133,1.0,interview,37,31
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,0.0147302311684544,0.0051620713314217,0.0046127572732411,0.0248477050636677,0.0043233657432335,-0.4201038068524689,0.7005346292132834,-0.0588267407160964,0.279150064071781,5653.762335880067,0.0316457954736364,0.1080841435808387,1,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.017765020267067,0.0092660419805563,0.0552102724768018,-0.0030347890986126003,0.5570956123718951,1.0,interview,37,31
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,-3.835968570669955e-05,2.405498724830569e-05,-8.550659436194896e-05,8.787222948549856e-06,0.1107868016599445,-0.4201038068524689,-0.3813594560320019,-0.0588267407160964,0.279150064071781,5653.762335880067,0.2158710542478638,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,4.932547311482061e-06,5.912857673697383e-06,0.4041643424754189,-4.3292233018181605e-05,4.068250679415358,0.0,interview,37,31
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,0.0976487683344848,0.0774119196959819,-0.0540758062437465,0.2493733429127163,0.2071583822489749,-0.4201038068524689,-0.4956553953295708,-0.0588267407160964,0.279150064071781,5653.762335880067,0.3290162541601367,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,-0.0001256528011776,0.0182716696273877,0.994513055352366,0.0977744211356624,4.236718443067071,0.0,interview,37,31
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,0.0160138865990312,0.0064783826469197,0.0033164899329992,0.0287112832650632,0.0134398698538546,-0.5431805931174227,0.7005346292132834,-0.0588267407160964,0.2154046589095979,5653.762335880067,0.051839498007725,0.2822372669309476,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0177142955776383,0.0174096876999245,0.3089173161790555,-0.0017004089786070986,0.37211366215074576,1.0,interview,37,31
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,-2.563919432287251e-05,3.5036961920578186e-05,-9.431037781490708e-05,4.3031989169162055e-05,0.4643055356547204,-0.5431805931174227,-0.3813594560320019,-0.0588267407160964,0.2154046589095979,5653.762335880067,0.5969642601274977,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,-5.568153217406437e-06,1.2421761586798597e-05,0.6539670541005654,-2.0071041105466075e-05,2.8206113662505174,1.0,interview,37,31
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,-0.0671719252592557,0.1245366334137685,-0.3112592415061095,0.176915390987598,0.5896282461284796,-0.5431805931174227,-0.4956553953295708,-0.0588267407160964,0.2154046589095979,5653.762335880067,0.7236346657031342,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0429441392186785,0.0382762582220299,0.2618826853826871,-0.11011606447793419,3.25362611704013,0.0,interview,37,31
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,-0.0028185359935722,0.0015867988930767,-0.0059286046747108,0.0002915326875662,0.0756933338792335,-0.785379896360854,0.708284917309079,-0.1655300991743114,0.677497384004772,5435.942567311411,0.1932804543482691,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,-0.0011101584151008,0.0058302830603696,0.84898595141046,-0.0017083775784713998,0.27216498352587837,1.0,interview,37,31
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,3.1735667256440266e-05,6.653705630183687e-06,1.869464385754885e-05,4.477669065533168e-05,1.8457103827603784e-06,-0.785379896360854,-0.4056305509479347,-0.1655300991743114,0.677497384004772,5435.942567311411,4.983418033453022e-05,4.983418033453022e-05,1,1,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,9.132077143229242e-06,4.999587109126483e-06,0.0677650097594357,2.2603590113211023e-05,1.3308510252852075,1.0,interview,37,31
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,0.0750543611854839,0.026542479452385,0.0230320573984149,0.127076664972553,0.0046882659960942,-0.785379896360854,-0.7992446638840787,-0.1655300991743114,0.677497384004772,5435.942567311411,0.0316457954736364,0.112518383906263,1,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0381464220914733,0.0141664685094011,0.0070870425235017,0.036907939094010606,1.873612992170277,1.0,interview,37,31
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,0.0072752883049398,0.005522344276373,-0.0035483075869822,0.0180988841968619,0.1876953625302037,-0.1767266099863063,0.708284917309079,-0.1655300991743114,0.1142173935794367,5435.942567311411,0.3167359242697187,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0176289479380256,0.0109283297271488,0.1067136556026035,-0.0103536596330858,0.5053237241418574,1.0,interview,37,31
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,4.456815015998647e-06,1.4733758156251976e-05,-2.4420820327178493e-05,3.333445035917579e-05,0.7622785290276384,-0.1767266099863063,-0.4056305509479347,-0.1655300991743114,0.1142173935794367,5435.942567311411,0.7973189691250472,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,1.8015140322706813e-07,6.33167611387444e-06,0.9773013291983884,4.276663612771579e-06,2.3269917619390332,1.0,interview,37,31
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,-0.0182484875412214,0.0618029899968655,-0.1393801220719672,0.1028831469895243,0.7677886369352306,-0.1767266099863063,-0.7992446638840787,-0.1655300991743114,0.1142173935794367,5435.942567311411,0.7973189691250472,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0315280919248631,0.0188547757235551,0.0944939243044099,-0.04977657946608449,3.2778427546955964,0.0,interview,37,31
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,0.0034239181373222,0.0077301617703151,-0.0117269205271639,0.0185747568018084,0.6578165933033804,-0.2190753113232366,0.708284917309079,-0.1655300991743114,0.1457280690574938,5435.942567311411,0.7546799113899505,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0028213885704086,0.0178591256327713,0.8744723862779221,0.0006025295669135999,0.4328409984490135,1.0,interview,37,31
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,2.4801007788914745e-05,1.8097770528728844e-05,-1.0669970647864204e-05,6.0271986225693694e-05,0.170565122457981,-0.2190753113232366,-0.4056305509479347,-0.1655300991743114,0.1457280690574938,5435.942567311411,0.3070172204243659,1.0,0,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,-1.189004417768675e-05,1.2355950209389966e-05,0.3359024530730623,3.669105196660149e-05,1.4647008301292241,0.0,interview,37,31
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,-0.2120082920986561,0.0824205305027814,-0.3735495634707926,-0.0504670207265195,0.0101032525924414,-0.2190753113232366,-0.7992446638840787,-0.1655300991743114,0.1457280690574938,5435.942567311411,0.0454646366659865,0.2222715570337122,1,0,robustness/causal_robustness_v2/r12/track2/track2_estimates_v1.csv,0.0554466491286924,0.0386606174999549,0.1515182114595639,-0.2674549412273485,2.13189896676838,0.0,interview,37,31
