track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,estimate_reference,std_error_reference,p_value_reference,estimate_delta_vs_reference,std_error_ratio_vs_reference,same_sign_as_reference
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.1092907138107805e-05,1.1109089158044056e-05,-3.2866321788918543e-05,1.0680507512702935e-05,0.3180159530774585,-0.3245044868187561,-0.1462504614341897,0.199794546401623,0.0349108930013868,3435.418230326603,0.8099433639772124,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-1.1092907138107805e-05,1.1109089158044056e-05,0.3180159530774585,0.0,1.0,1.0
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1286813275664521,0.0390068753561162,0.0522292567190212,0.205133398413883,0.0009705077497186,-0.3245044868187561,-0.2483579936571416,0.199794546401623,0.0349108930013868,3435.418230326603,0.0116460929966238,0.0329972634904341,1,1,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.1286813275664521,0.0390068753561162,0.0009705077497186,0.0,1.0,1.0
track1_per_cell,main,share_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0031262523903316,0.0559957532964199,-0.1128759121385046,0.1066234073578414,0.9554771007403756,-0.2570081583571417,0.9939920942962006,0.199794546401623,0.0064085852011391,3435.418230326603,0.9554771007403756,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0031262523903316,0.0559957532964199,0.9554771007403756,0.0,1.0,1.0
track1_per_cell,main,share_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.090062362167136e-05,3.3986714660005256e-05,-8.751336030812114e-05,4.571211306477842e-05,0.5385781526932335,-0.2570081583571417,-0.1462504614341897,0.199794546401623,0.0064085852011391,3435.418230326603,0.9238343481369994,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-2.090062362167136e-05,3.3986714660005256e-05,0.5385781526932335,0.0,1.0,1.0
track1_per_cell,main,share_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1644456820253278,0.098527092148403,-0.0286638700870011,0.3575552341376569,0.095109404250378,-0.2570081583571417,-0.2483579936571416,0.199794546401623,0.0064085852011391,3435.418230326603,0.3804376170015121,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.1644456820253278,0.098527092148403,0.095109404250378,0.0,1.0,1.0
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0173990107222665,0.0197381005849592,-0.0560849769920156,0.0212869555474825,0.3780506786701708,0.1205053435624968,0.9939920942962006,0.199794546401623,0.0090462122317568,3435.418230326603,0.8099433639772124,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0173990107222665,0.0197381005849592,0.3780506786701708,0.0,1.0,1.0
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-8.694136926669434e-07,1.4285539257716189e-05,-2.8868556137523727e-05,2.712972875218984e-05,0.9514709413670712,0.1205053435624968,-0.1462504614341897,0.199794546401623,0.0090462122317568,3435.418230326603,0.9554771007403756,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-8.694136926669434e-07,1.4285539257716189e-05,0.9514709413670712,0.0,1.0,1.0
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0539634564461031,0.045895130821283,-0.0359893470293656,0.1439162599215721,0.2396751406000591,0.1205053435624968,-0.2483579936571416,0.199794546401623,0.0090462122317568,3435.418230326603,0.6704728662220245,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0539634564461031,0.045895130821283,0.2396751406000591,0.0,1.0,1.0
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0085641293064146,0.0138495441657742,-0.0185804784607995,0.0357087370736289,0.5363321024194657,-0.1201956831322941,0.995908135794145,0.1532454082284388,0.0018047043353552,3362.755842718917,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,0.0085641293064146,0.0138495441657742,0.5363321024194657,0.0,1.0,1.0
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-4.513825575621248e-06,9.56492254889235e-06,-2.3260729286365307e-05,1.423307813512281e-05,0.636987822804426,-0.1201956831322941,-0.2171682621380317,0.1532454082284388,0.0018047043353552,3362.755842718917,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,-4.513825575621248e-06,9.56492254889235e-06,0.636987822804426,0.0,1.0,1.0
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0226536840429656,0.0280934827718789,-0.0324085303902136,0.0777158984761449,0.4200307225965584,-0.1201956831322941,-0.3190036489707968,0.1532454082284388,0.0018047043353552,3362.755842718917,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,0.0226536840429656,0.0280934827718789,0.4200307225965584,0.0,1.0,1.0
track2,main,how_multimodal_score_max,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0037639216522233,0.0150903158567584,-0.0258125539423568,0.0333403972468035,0.8030310433098877,-0.1669412734926196,0.995908135794145,0.1532454082284388,0.001486668044809,3362.755842718917,0.8993774743202246,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,how_multimodal_score_max,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-8.938473824284831e-06,1.168636498509706e-05,-3.184332830526504e-05,1.3966380656695377e-05,0.444352840774318,-0.1669412734926196,-0.2171682621380317,0.1532454082284388,0.001486668044809,3362.755842718917,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,how_multimodal_score_max,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0290107966746214,0.0349106737850449,-0.0394128666200932,0.097434459969336,0.4059731963434578,-0.1669412734926196,-0.3190036489707968,0.1532454082284388,0.001486668044809,3362.755842718917,0.8408147838435841,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,composure_score_max,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0289366914400511,0.015115101803516,-0.0006883637174966,0.0585617465975989,0.0555661890406512,0.0154101775398692,0.995908135794145,0.1532454082284388,0.0310078724696781,3362.755842718917,0.3750717760243959,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,composure_score_max,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-4.088979894138261e-06,1.0415868134185256e-05,-2.450370630485977e-05,1.6325746516583254e-05,0.694635502163138,0.0154101775398692,-0.2171682621380317,0.1532454082284388,0.0310078724696781,3362.755842718917,0.8525072072002148,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,composure_score_max,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1173772987468921,0.0319198135312144,0.0548156138324776,0.1799389836613066,0.0002357571923254,0.0154101775398692,-0.3190036489707968,0.1532454082284388,0.0310078724696781,3362.755842718917,0.0063654441927875,0.0063654441927875,1,1,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,,,,,,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0177142955776383,0.0174096876999245,-0.0164080652963037,0.0518366564515804,0.3089173161790555,-0.1763078223829672,0.9956737825344936,0.2075078017619803,0.0067268724151777,3477.635084041861,0.824487839361153,1.0,0,0,robustness/causal_robustness_v2/r8/track2/track2_estimates_v1.csv,0.0177142955776383,0.0174096876999245,0.3089173161790555,0.0,1.0,1.0
