track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,estimate_reference,std_error_reference,p_value_reference,estimate_delta_vs_reference,std_error_ratio_vs_reference,same_sign_as_reference,excluded_facility,remaining_rows
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0136917823104515,0.0405945067717298,-0.0658719889323063,0.0932555535532093,0.7359045897097165,-0.1851889497569261,-0.2653226893853566,0.1514963926817472,0.0169086256908326,3554.5602907493662,0.9094557058001838,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,0.029860925196916,0.0468904935774151,0.5242404149951592,-0.016169142886464503,0.8657299950299996,1.0,minidoka,569
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0044535702897566,0.0151136309140221,-0.0251686019773578,0.0340757425568711,0.768244129075603,-0.2847161601887062,0.9940724579826454,0.1514963926817472,0.0310999835892572,3554.5602907493662,0.9094557058001838,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0111099233476852,0.0274220257885493,0.6853702145301053,-0.0066563530579286006,0.5511493217373147,1.0,minidoka,569
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.48401541638863e-05,1.1210722428399918e-05,-3.681276636422555e-05,7.132458036452954e-06,0.185587261787757,-0.2847161601887062,-0.2742605905520472,0.1514963926817472,0.0310999835892572,3554.5602907493662,0.6729552040626522,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-1.2815107573026343e-05,1.095574098340595e-05,0.2421152016912866,-2.025046590859956e-06,1.023273774487748,1.0,minidoka,569
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1257304225694745,0.0494615220961228,0.0287876206405416,0.2226732244984074,0.011022506110629,-0.2847161601887062,-0.2653226893853566,0.1514963926817472,0.0310999835892572,3554.5602907493662,0.1488038324934923,0.5621478116420823,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,0.1392617062007891,0.0443349801104209,0.0016830029045668,-0.013531283631314589,1.1156319902012748,1.0,minidoka,569
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0121008391028112,0.0178572090979762,-0.0471003257992456,0.022898647593623,0.4979971390181271,-0.2007736592633051,0.9955096464835782,0.1506054981595861,0.0021108416864332,3521.9804950897155,0.8826094912807283,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0037565397339553,0.0230481073616987,0.8705287434250556,-0.015857378836766498,0.7747798471145303,0.0,minidoka,569
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,2.9871508786092944e-06,1.4744015544251644e-05,-2.591058857562265e-05,3.188489033284124e-05,0.839446983326152,-0.2007736592633051,-0.2560173485620283,0.1506054981595861,0.0021108416864332,3521.9804950897155,0.9163073555269048,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,1.6044416808411866e-06,1.2511487793583455e-05,0.8979610392091656,1.3827091977681078e-06,1.1784382311281274,1.0,minidoka,569
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0269888685769638,0.0366664757395256,-0.0988538404664458,0.0448761033125181,0.461691820138783,-0.2007736592633051,-0.2876758034427915,0.1506054981595861,0.0021108416864332,3521.9804950897155,0.8659563097304901,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0393447638675631,0.0335249281733084,0.2405563789669994,0.012355895290599304,1.0937078090063863,1.0,minidoka,569
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0070656182618054,0.0173400535394693,-0.0410514986891615,0.0269202621655507,0.6836600013306219,-0.2224254297531704,0.9955096464835782,0.1506054981595861,0.0019099417224275,3521.9804950897155,0.8826094912807283,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0007062919254943,0.0094384870388355,0.9403491342159568,-0.006359326336311101,1.8371645230980451,1.0,minidoka,569
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-7.190908629325781e-07,9.72955451870537e-06,-1.9788667305214044e-05,1.8350485579348885e-05,0.9410836762527948,-0.2224254297531704,-0.2560173485620283,0.1506054981595861,0.0019099417224275,3521.9804950897155,0.9467892808131962,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-4.296820536262045e-06,9.327899176345888e-06,0.6450555962214901,3.577729673329467e-06,1.043059571589069,1.0,minidoka,569
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0181553146437652,0.0346974417710969,-0.0861610508707909,0.0498504215832604,0.60080273253425,-0.2224254297531704,-0.2876758034427915,0.1506054981595861,0.0019099417224275,3521.9804950897155,0.8826094912807283,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0333741199735214,0.0338926736141379,0.3247713909035242,0.015218805329756203,1.0237446052831696,1.0,minidoka,569
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0432915943697253,0.0244014148981578,-0.0911174887419337,0.004534300002483,0.0760395340165442,-0.2999204709595762,0.9955096464835782,0.1506054981595861,0.0105057418239191,3521.9804950897155,0.4106134836893387,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0097598928212472,0.0405143368944936,0.80963283136354,-0.0335317015484781,0.6022908621632718,1.0,minidoka,569
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.0622275952030225e-05,2.5834699009186136e-05,-4.001280365740722e-05,6.125735556146767e-05,0.6809529146922095,-0.2999204709595762,-0.2560173485620283,0.1506054981595861,0.0105057418239191,3521.9804950897155,0.8826094912807283,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,1.1541388391370472e-05,2.5096733216671048e-05,0.6456051389749582,-9.191124393402473e-07,1.0294048546535481,1.0,minidoka,569
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0810892210771234,0.077336487134701,-0.2326659505519826,0.0704875083977357,0.2943969039360661,-0.2999204709595762,-0.2876758034427915,0.1506054981595861,0.0105057418239191,3521.9804950897155,0.8036134870232761,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.1288588507336072,0.067515108641425,0.0563146405301495,0.047769629656483806,1.1454693429501486,1.0,minidoka,569
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0405686794730113,0.041423317376907,-0.0406195307058986,0.1217568896519213,0.3273980873057791,-0.2205939879458598,0.9955096464835782,0.1506054981595861,0.0136938732581044,3521.9804950897155,0.8036134870232761,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0302300777870654,0.0285017881310647,0.288854474496087,0.0103386016859459,1.4533585467137358,1.0,minidoka,569
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-3.3389085022216584e-05,2.3704523359649183e-05,-7.984909707781738e-05,1.3070927033384216e-05,0.1589672907590631,-0.2205939879458598,-0.2560173485620283,0.1506054981595861,0.0136938732581044,3521.9804950897155,0.6603256693068776,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-8.290781804134906e-06,2.307310692782184e-05,0.7193507533740584,-2.5098303218081678e-05,1.0273659041152352,1.0,minidoka,569
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0214911366394898,0.0750901525418436,-0.1256828579361424,0.1686651312151222,0.7747215271631195,-0.2205939879458598,-0.2876758034427915,0.1506054981595861,0.0136938732581044,3521.9804950897155,0.9094557058001838,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0763756818474256,0.0727861933465865,0.2940329282865787,-0.0548845452079358,1.0316537943437478,1.0,minidoka,569
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0110154185219238,0.0217477754956853,-0.031609438193482,0.0536402752373298,0.6125001960258458,-0.1940791336742706,0.9955096464835782,0.1506054981595861,0.0202373436235555,3521.9804950897155,0.8826094912807283,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0093702442694317,0.0131810729330806,0.4771546914871128,0.0203856627913555,1.6499245248165502,0.0,minidoka,569
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,3.614427899659795e-05,2.4138044087355828e-05,-1.1165418071859472e-05,8.345397606505537e-05,0.1342895123124279,-0.1940791336742706,-0.2560173485620283,0.1506054981595861,0.0202373436235555,3521.9804950897155,0.6043028054059257,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,2.774285686882495e-05,2.4892154684124164e-05,0.2650552627240625,8.401422127773e-06,0.9697048886953408,1.0,minidoka,569
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0272926312323353,0.0412306560205147,-0.053517969626833,0.1081032320915036,0.5080032898449749,-0.1940791336742706,-0.2876758034427915,0.1506054981595861,0.0202373436235555,3521.9804950897155,0.8826094912807283,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,0.014978706251866,0.047440223581216,0.7522009821102914,0.012313924980469302,0.8691075401432132,1.0,minidoka,569
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0139032708525089,0.0156935528294158,-0.0168555274826228,0.0446620691876407,0.3756593148867664,-0.3229458381397756,0.9955096464835782,0.1506054981595861,0.0304995208215576,3521.9804950897155,0.8114241201554154,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0159788409495051,0.0333139515153887,0.6314804686626606,0.029882111802014,0.47108049677524694,0.0,minidoka,569
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.9611728352931298e-05,1.0569415155670709e-05,-4.0327401395697695e-05,1.1039446898350997e-06,0.0635224494021582,-0.3229458381397756,-0.2560173485620283,0.1506054981595861,0.0304995208215576,3521.9804950897155,0.4083776886145163,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,-1.1092907138107805e-05,1.1109089158044056e-05,0.3180159530774585,-8.518821214823493e-06,0.9514204994940948,1.0,minidoka,569
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1213826602204675,0.0430057053006404,0.0370930267014689,0.2056722937394661,0.0047654080599192,-0.3229458381397756,-0.2876758034427915,0.1506054981595861,0.0304995208215576,3521.9804950897155,0.085777345078547,0.2478012191158026,0,0,robustness/causal_robustness_v2/r15/minidoka/track1_per_cell/track1_per_cell_estimates_v1.csv,0.1286813275664521,0.0390068753561162,0.0009705077497186,-0.007298667345984597,1.1025160284697653,1.0,minidoka,569
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0020423512076572,0.0073272440444107,-0.0164034856406379,0.0123187832253233,0.7804490552698783,-0.33184271389581,0.994882250956134,0.1579341294638223,0.0318756593754085,3462.669032416893,0.8511365832117133,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0063661278803358,0.0103246899477731,0.5375034472500901,-0.008408479087993,0.7096817513625279,0.0,minidoka,569
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,4.748597343438912e-06,3.51231253146507e-06,-2.13540872068133e-06,1.1632603407559157e-05,0.1763797963755452,-0.33184271389581,-0.239755956829974,0.1579341294638223,0.0318756593754085,3462.669032416893,0.4695223199165539,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,6.520093367756771e-06,3.736164136703724e-06,0.0809621844424519,-1.7714960243178591e-06,0.9400851790638539,1.0,minidoka,569
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0389997337101097,0.0119090482027571,0.0156584281425542,0.0623410392776652,0.0010573734813692,-0.33184271389581,-0.2813239057346928,0.1579341294638223,0.0318756593754085,3462.669032416893,0.0285490839969689,0.0285490839969689,1,1,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0214684323885979,0.0103072173665794,0.0372645029791449,0.017531301321511802,1.1554086597001,1.0,minidoka,569
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0083861209359167,0.0071640067877532,-0.0056550743530799,0.0224273162249135,0.2417632690737025,0.0175925502671933,0.994882250956134,0.1579341294638223,0.0211640601954553,3462.669032416893,0.4695223199165539,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0096986105226265,0.0074500919862248,0.192981056526297,-0.0013124895867097988,0.9615997763516786,1.0,minidoka,569
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.230365587454545e-06,4.577382057204526e-06,-7.741138388146187e-06,1.020186956305528e-05,0.7880894288997345,0.0175925502671933,-0.239755956829974,0.1579341294638223,0.0211640601954553,3462.669032416893,0.8511365832117133,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,4.8641071739827965e-06,4.615984263465654e-06,0.2919960258550378,-3.6337415865282516e-06,0.9916372751600011,1.0,minidoka,569
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0438993359906943,0.0154623201297153,0.0135937454190236,0.074204926562365,0.0045238565767079,0.0175925502671933,-0.2813239057346928,0.1579341294638223,0.0211640601954553,3462.669032416893,0.061072063785557,0.1176202709944062,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0198302118884475,0.0135583124871627,0.143580416462742,0.024069124102246802,1.1404310192994411,1.0,minidoka,569
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0006420214079691,0.0149454467403113,-0.0299345587518409,0.0286505159359026,0.9657352857219548,-0.1063687396444006,0.994882250956134,0.1579341294638223,0.0057214640445371,3462.669032416893,0.9657352857219548,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0085641293064146,0.0138495441657742,0.5363321024194657,-0.009206150714383701,1.0791291439934434,0.0,minidoka,569
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.2736176058375637e-05,9.942096866964066e-06,-3.2222327848433715e-05,6.749975731682443e-06,0.2001813022044746,-0.1063687396444006,-0.239755956829974,0.1579341294638223,0.0057214640445371,3462.669032416893,0.4695223199165539,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,-4.513825575621248e-06,9.56492254889235e-06,0.636987822804426,-8.222350482754388e-06,1.0394330760279282,1.0,minidoka,569
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0563452723756322,0.0320029547128179,-0.0063793662603572,0.1190699110116217,0.078301522698412,-0.1063687396444006,-0.2813239057346928,0.1579341294638223,0.0057214640445371,3462.669032416893,0.2642676391071407,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0226536840429656,0.0280934827718789,0.4200307225965584,0.0336915883326666,1.139159390549196,1.0,minidoka,569
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0043456254996476,0.008478483440211,-0.0122718966866853,0.0209631476859805,0.6082678847800402,-0.3929058173050876,0.9940724579826454,0.1514963926817472,0.0433493934951408,3554.5602907493662,0.8511365832117133,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0035636706557085,0.0092590825470131,0.7003235263750347,0.0007819548439390997,0.9156936874859254,1.0,minidoka,569
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,9.255744558584151e-06,4.928937092826227e-06,-4.047946254188114e-07,1.8916283742587118e-05,0.0604033526982929,-0.3929058173050876,-0.2742605905520472,0.1514963926817472,0.0433493934951408,3554.5602907493662,0.2642676391071407,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,8.26013450403897e-06,5.126554732201518e-06,0.107126383172515,9.956100545451814e-07,0.9614521545758612,1.0,minidoka,569
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0362242538634521,0.0136455439257017,0.0094794792196174,0.0629690285072868,0.0079388825143007,-0.3929058173050876,-0.2653226893853566,0.1514963926817472,0.0433493934951408,3554.5602907493662,0.0714499426287068,0.1984720628575189,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0409080575226832,0.0127573935741981,0.0013430632067406,-0.0046838036592311005,1.0696184801650934,1.0,minidoka,569
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0100533534476632,0.0077240172282278,-0.0050854421356302,0.0251921490309567,0.1930632284088528,0.1316533304430469,0.9940724579826454,0.1514963926817472,0.0118568162833644,3554.5602907493662,0.4695223199165539,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.017765020267067,0.0092660419805563,0.0552102724768018,-0.007711666819403801,0.8335832326721314,1.0,minidoka,569
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.62643198970635e-07,6.106183496520989e-06,-1.2230542935144632e-05,1.170525653720336e-05,0.9656914414072864,0.1316533304430469,-0.2742605905520472,0.1514963926817472,0.0118568162833644,3554.5602907493662,0.9657352857219548,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,4.932547311482061e-06,5.912857673697383e-06,0.4041643424754189,-5.195190510452696e-06,1.0326958356673444,0.0,minidoka,569
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0251584250279945,0.0203372740792538,-0.014701899711063,0.0650187497670521,0.2160648675937799,0.1316533304430469,-0.2653226893853566,0.1514963926817472,0.0118568162833644,3554.5602907493662,0.4695223199165539,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,-0.0001256528011776,0.0182716696273877,0.994513055352366,0.0252840778291721,1.1130495731364325,0.0,minidoka,569
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0261123336807016,0.0143722690432974,-0.0020567960202812,0.0542814633816845,0.0692392673776409,-0.1849351923175708,0.9940724579826454,0.1514963926817472,0.0119766964012526,3554.5602907493662,0.2642676391071407,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0177142955776383,0.0174096876999245,0.3089173161790555,0.008398038103063301,0.8255328464829227,1.0,minidoka,569
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-4.103286685263311e-06,1.1633853137940573e-05,-2.690521983705513e-05,1.8698646466528505e-05,0.7243116396833108,-0.1849351923175708,-0.2742605905520472,0.1514963926817472,0.0119766964012526,3554.5602907493662,0.8511365832117133,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,-5.568153217406437e-06,1.2421761586798597e-05,0.6539670541005654,1.464866532143126e-06,0.9365703130467916,1.0,minidoka,569
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0119546107162232,0.0386677545660423,-0.0638327955962539,0.0877420170287004,0.7571980942614469,-0.1849351923175708,-0.2653226893853566,0.1514963926817472,0.0119766964012526,3554.5602907493662,0.8511365832117133,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0429441392186785,0.0382762582220299,0.2618826853826871,-0.0309895285024553,1.0102281770005166,1.0,minidoka,569
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0035548680007831,0.008061017228696,-0.0122444354462179,0.0193541714477842,0.6592166429739353,-0.3989039827859335,0.9955096464835782,0.1506054981595861,0.0357944165986849,3521.9804950897155,0.8511365832117133,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,-0.0011101584151008,0.0058302830603696,0.84898595141046,0.0046650264158838994,1.3826116408462998,0.0,minidoka,569
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.00470559127617e-05,5.315705517297301e-06,-3.715354535618695e-07,2.0465647279085265e-05,0.0587485890449584,-0.3989039827859335,-0.2560173485620283,0.1506054981595861,0.0357944165986849,3521.9804950897155,0.2642676391071407,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,9.132077143229242e-06,4.999587109126483e-06,0.0677650097594357,9.149787695324586e-07,1.0632289029615587,1.0,minidoka,569
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,568,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0295316997760309,0.0146063425839875,0.0009037943655616,0.0581596051865002,0.0431927984214794,-0.3989039827859335,-0.2876758034427915,0.1506054981595861,0.0357944165986849,3521.9804950897155,0.2642676391071407,1.0,0,0,robustness/causal_robustness_v2/r15/minidoka/track2/track2_estimates_v1.csv,0.0381464220914733,0.0141664685094011,0.0070870425235017,-0.0086147223154424,1.0310503689959494,1.0,minidoka,569
