narrator_id,n_segments_total,transcript_word_count,n_candidate_segments,technical_gap_ratio,reflection_sparsity,treatment_observed_flag,adolescent_exposure_flag,total_days_incarcerated,age_at_first_exposure,birth_year,gender,generation,interview_year,observability_tier,how_multimodal_score_mean,how_multimodal_score_max,composure_score_mean,composure_score_max,r_how,p_hat_r_how,ipo_weight,ipo_weight_stabilized
66,8,604,0,0.0,1.0,1,1.0,633.0,14.833,1928.0,male,Nisei,1997.0,A,0.3909,0.5234,0.2625,0.35,1,0.7933245596519832,1.260518142081321,0.8970150620070843
660,25,1308,0,0.0,1.0,1,1.0,1269.0,11.5,1931.0,male,Nisei,2012.0,A,0.6704,0.7981,0.26,0.45,1,0.6436960923317858,1.5535281508040621,1.1055280396221017
661,23,138,0,0.0,1.0,1,1.0,1275.0,13.5,1929.0,male,Nisei,2012.0,A,0.4269,0.7197,0.2848,0.45,0,0.6621629799070456,,
662,16,830,0,0.0,1.0,1,0.0,1269.0,22.5,1920.0,female,Nisei,2012.0,A,0.4696,0.6,0.3625,0.6,1,0.6158143880836272,1.6238659234837505,1.155582092328977
663,21,1103,0,0.0,1.0,1,0.0,1269.0,26.5,1916.0,male,Nisei,2012.0,A,0.6572,0.9163,0.4905,0.8,1,0.7663419469188609,1.3049005134334353,0.9285986261473851
664,14,737,0,0.0,1.0,1,0.0,2705.0,21.333,1921.0,male,Nisei,2012.0,A,0.5714,0.7,0.5714,0.7,1,0.8203966725935504,1.2189225449180126,0.8674146334824627
665,24,1291,0,0.0,1.0,1,0.0,1275.0,22.5,1920.0,male,Nisei,2012.0,A,0.6603,0.7873,0.2812,0.45,1,0.7371945923772154,1.3564939438518149,0.9653137535548216
666,18,102,0,0.0,1.0,1,1.0,1215.0,10.583,1932.0,male,Nisei,2012.0,A,0.4311,0.4855,0.2128,0.45,0,0.6302871552066611,,
669,15,772,0,0.0,1.0,1,0.0,1306.0,20.417,1922.0,female,Nisei,2003.0,A,0.6799,0.7897,0.2813,0.45,1,0.7156461897311035,1.3973385373235054,0.9943797497690189
67,16,155,0,0.0,1.0,1,0.0,1470.0,20.417,1922.0,female,Nisei,1998.0,A,0.418,0.7193,0.2063,0.3,1,0.7810524987976462,1.280323667793653,0.9111091510025794
671,13,675,0,0.0,1.0,1,0.0,1306.0,28.417,1914.0,female,Nisei,2003.0,A,0.6173,0.7059,0.4308,0.6,1,0.7755784360706305,1.2893602419716217,0.9175397947799058
672,25,154,0,0.0,1.0,1,1.0,1306.0,17.417,1925.0,male,Nisei,2003.0,A,0.4207,0.7,0.278,0.7,1,0.7957118659433176,1.256736317252852,0.8943238243963286
673,12,638,0,0.0,1.0,1,0.0,1317.0,20.417,1922.0,female,Nisei,2003.0,A,0.4136,0.5351,0.1933,0.32,1,0.7164760782564824,1.3957200112437282,0.9932279676380501
674,16,338,0,0.0,1.0,1,0.0,1306.0,41.417,1901.0,female,Issei,2003.0,A,0.449,0.65,0.2781,0.65,1,0.8795322479265208,1.1369679762822562,0.8090937890516302
675,11,580,0,0.0,1.0,1,0.0,1306.0,27.417,1915.0,female,Nisei,2003.0,A,0.6581,0.7234,0.3091,0.65,1,0.7686036393540515,1.301060714258936,0.9258661325960261
678,24,1259,0,0.0,1.0,1,0.0,1175.0,21.667,1921.0,male,Nisei,2003.0,A,0.5374,0.7067,0.3396,0.7,1,0.814037083655429,1.228445263831846,0.8741912295597426
679,19,383,0,0.0,1.0,1,0.0,1306.0,36.417,1906.0,female,Issei,2003.0,A,0.574,0.7385,0.35,0.35,1,0.8569040398635627,1.1669918141116726,0.8304594749970746
681,11,576,0,0.0,1.0,1,0.0,1306.0,28.417,1914.0,male,Nisei,2003.0,A,0.3113,0.45,0.2682,0.45,1,0.857841251456163,1.1657168483125826,0.8295521786344541
683,19,1000,0,0.0,1.0,1,0.0,1306.0,22.417,1920.0,female,Nisei,2003.0,A,0.3373,0.55,0.3053,0.55,1,0.731499877123527,1.3670542282690388,0.9728287062279245
684,15,784,0,0.0,1.0,1,0.0,2699.0,27.417,1915.0,male,Nisei,2003.0,A,0.4149,0.6366,0.34,0.4,1,0.9067625809072145,1.1028245111300266,0.7847964771064856
685,16,834,0,0.0,1.0,1,0.0,1306.0,19.417,1923.0,male,Nisei,2003.0,A,0.529,0.8524,0.2156,0.35,1,0.808565955442251,1.2367574880802925,0.8801064084855498
690,22,1151,0,0.0,1.0,1,0.0,1306.0,20.417,1922.0,female,Nisei,2003.0,A,0.3961,0.7,0.3568,0.7,1,0.7156461897311035,1.3973385373235054,0.9943797497690189
691,16,857,0,0.0,1.0,1,1.0,1175.0,11.667,1931.0,male,Nisei,2003.0,A,0.4079,0.4905,0.1981,0.45,1,0.7461776726997689,1.3401633908206723,0.9536925387933642
692,18,952,0,0.0,1.0,1,1.0,1524.0,16.417,1926.0,male,Nisei,2003.0,A,0.2463,0.37,0.1694,0.3,1,0.8023359925850948,1.2463606384876735,0.8869402415503534
694,66,2563,0,0.0,1.0,1,1.0,1470.0,18.417,1924.0,male,Nisei,2003.0,A,0.596,0.8884,0.2344,0.4,1,0.8115632998431973,1.2321897752069502,0.8768559140186106
695,15,788,0,0.0,1.0,1,1.0,1400.0,16.25,1926.0,female,Nisei,2003.0,A,0.2667,0.3063,0.2,0.2,1,0.6887254964092459,1.4519572822751903,1.0332477638451099
696,25,1317,0,0.0,1.0,1,0.0,1306.0,8.417,1934.0,male,Nisei,2004.0,A,0.3343,0.3861,0.152,0.3,1,0.7205288411347707,1.3878694965562883,0.987641352353391
697,14,734,0,0.0,1.0,1,,1848.0,,,female,Nisei,2004.0,A,0.536,0.7062,0.275,0.45,1,0.7202828241519765,1.388343531830497,0.9879786872688456
699,24,1252,0,0.0,1.0,1,0.0,1306.0,24.417,1918.0,male,Nisei,2004.0,A,0.7531,0.9001,0.3,0.65,1,0.8293912124939293,1.2057036353122916,0.858007739108009
700,21,1121,0,0.0,1.0,1,1.0,1306.0,15.417,1927.0,male,Nisei,2004.0,A,0.6215,0.7353,0.25,0.45,1,0.7725610020689281,1.2943961671919595,0.9211234804270838
701,17,887,0,0.0,1.0,1,0.0,1306.0,27.417,1915.0,female,Nisei,2004.0,A,0.5501,0.7364,0.45,0.45,1,0.7582017062388048,1.3189102474599785,0.9385682902220112
702,21,1101,0,0.0,1.0,1,1.0,1343.0,17.333,1925.0,male,Nisei,2004.0,A,0.5015,0.6846,0.2667,0.55,1,0.788204064590804,1.2687069820163257,0.9028424376844669
703,25,1303,0,0.0,1.0,1,0.0,1269.0,24.5,1918.0,male,Nisei,2004.0,A,0.8216,0.944,0.404,0.7,1,0.8276799037313457,1.2081965449345828,0.8597817536221716
705,22,1151,0,0.0,1.0,1,,2656.0,,,female,Nisei,2004.0,A,0.4422,0.6098,0.3159,0.55,1,0.7765523842805928,1.2877431326495916,0.9163890208478639
707,12,619,0,0.0,1.0,1,0.0,1145.0,24.667,1918.0,female,Nisei,2004.0,A,0.4741,0.7189,0.3542,0.55,1,0.7249711061714024,1.3793653174414562,0.9815895737225695
708,23,1189,0,0.0,1.0,1,0.0,1470.0,22.417,1920.0,male,Nisei,2004.0,A,0.5151,0.7511,0.3965,0.55,1,0.8267683375537451,1.2095286606630526,0.8607297192506559
709,10,532,0,0.0,1.0,1,0.0,1306.0,28.417,1914.0,male,Nisei,2004.0,A,0.5507,0.7,0.48,0.7,1,0.850671432076336,1.1755420039899305,0.8365439959950461
71,25,196,0,0.0,1.0,1,0.0,2444.0,28.5,1914.0,male,Nisei,1998.0,A,0.5166,0.8529,0.254,0.55,1,0.9247996418152997,1.0813152976974436,0.7694900029060474
72,48,363,0,0.0,1.0,1,0.0,2444.0,23.5,1919.0,female,Nisei,1998.0,A,0.6537,0.8937,0.25,0.55,1,0.8524354331124596,1.1731093771509995,0.8348128801610758
725,13,61,0,0.0,1.0,1,0.0,1215.0,21.583,1921.0,male,Nisei,2012.0,C,0.4525,0.6882,0.3154,0.45,0,0.7253621774919148,,
726,11,48,0,0.0,1.0,1,1.0,1393.0,17.417,1925.0,female,Nisei,2012.0,C,0.6433,0.8042,0.4091,0.7,0,0.578402015971473,,
727,13,63,0,0.0,1.0,1,1.0,1445.0,17.417,1925.0,female,Nisei,2012.0,C,0.4719,0.65,0.3885,0.65,0,0.5831000274244333,,
728,14,70,0,0.0,1.0,1,1.0,1393.0,14.417,1928.0,female,Nisei,2012.0,C,0.6045,0.6551,0.2893,0.45,0,0.549165205434131,,
729,15,73,0,0.0,1.0,1,0.0,1393.0,0.417,1942.0,male,Nisei,2012.0,C,0.5679,0.75,0.3933,0.75,0,0.5501980449549534,,
731,18,950,0,0.0,1.0,1,1.0,1306.0,14.417,1928.0,male,Nisei,2013.0,A,0.3127,0.45,0.2972,0.45,1,0.660339967781078,1.5143714583266439,1.0776631943985113
732,20,1062,0,0.0,1.0,1,1.0,1306.0,13.417,1929.0,female,Nisei,2013.0,A,0.3728,0.7,0.3325,0.7,1,0.5169380759263447,1.9344676791470936,1.3766137806597971
736,29,140,0,0.0,1.0,1,0.0,1269.0,20.5,1922.0,male,Nisei,2012.0,A,0.6335,0.9718,0.2834,0.55,0,0.7211016164659932,,
738,19,105,0,0.0,1.0,1,1.0,1269.0,16.5,1926.0,male,Nisei,2011.0,A,0.4056,0.55,0.3658,0.55,0,0.699987443457161,,
739,28,190,0,0.0,1.0,1,0.0,1269.0,8.5,1934.0,female,Sansei,2012.0,A,0.4488,0.7204,0.3696,0.55,1,0.3786834293861601,2.1751579397572405,1.5478947657071216
74,25,189,0,0.0,1.0,1,0.0,1312.0,22.333,1920.0,female,Nisei,1998.0,A,0.4305,0.7062,0.24,0.45,1,0.7842753229878938,1.2750624311246321,0.9073651283032289
740,19,108,0,0.0,1.0,1,1.0,1269.0,17.5,1925.0,male,Nisei,2012.0,A,0.6046,0.7433,0.2632,0.45,0,0.6962026348239337,,
742,22,147,0,0.0,1.0,1,0.0,1312.0,19.333,1923.0,female,Nisei,2012.0,A,0.4183,0.6,0.3455,0.6,0,0.5903639277647909,,
744,17,94,0,0.0,1.0,1,0.0,1306.0,8.417,1934.0,female,Nisei,2012.0,C,0.3737,0.4967,0.35,0.45,0,0.48223560158788725,,
745,25,168,0,0.0,1.0,1,1.0,3220.0,13.417,1929.0,male,Nisei,2013.0,A,0.4764,0.6864,0.2924,0.55,1,0.7917311943702552,1.2630549447977761,0.8988203119039587
746,22,146,0,0.0,1.0,1,0.0,1437.0,5.333,1937.0,female,Nisei,2013.0,A,0.4672,0.7,0.2932,0.7,0,0.44999330502662466,,
747,25,177,0,0.0,1.0,1,1.0,1343.0,16.333,1926.0,female,Nisei,2013.0,A,0.4538,0.6984,0.302,0.45,1,0.549517808463826,1.8197772385129691,1.2949973014656389
748,25,133,0,0.0,1.0,1,0.0,1269.0,6.5,1936.0,female,Nisei,2013.0,A,0.5052,0.9489,0.426,0.8,0,0.4452181914025743,,
75,25,139,0,0.0,1.0,1,0.0,1530.0,33.333,1909.0,female,Nisei,1998.0,A,0.5706,0.9583,0.5152,0.8,0,0.8590818062655995,,
750,25,173,0,0.0,1.0,1,1.0,1269.0,15.5,1927.0,female,Nisei,2013.0,A,0.3793,0.5374,0.326,0.45,1,0.5337016240289281,1.8737061215046955,1.3333743931597903
751,25,144,0,0.0,1.0,1,0.0,1269.0,19.5,1923.0,female,Nisei,2013.0,A,0.4101,0.6,0.3468,0.6,0,0.5732940087584708,,
752,25,425,0,0.0,1.0,1,,1269.0,,,male,Nisei,2013.0,A,0.8531,0.9703,0.4588,0.75,1,0.6835272031196283,1.4629995637861744,1.041105717256173
753,14,229,0,0.0,1.0,1,1.0,1269.0,16.5,1926.0,male,Nisei,2013.0,A,0.5019,0.714,0.2286,0.35,1,0.6752533380271966,1.4809256669823732,1.0538623639344455
754,13,69,0,0.0,1.0,1,0.0,1269.0,0.5,1942.0,female,Nisei,2013.0,C,0.4952,0.7044,0.2885,0.65,0,0.38749655861199567,,
755,18,931,0,0.0,1.0,1,1.0,2645.0,18.417,1924.0,male,Nisei,2013.0,A,0.4165,0.8,0.3667,0.8,1,0.7892193807428097,1.267074813924114,0.9016809475689626
757,17,889,0,0.0,1.0,1,0.0,2457.0,19.333,1923.0,female,Nisei,2013.0,A,0.4464,0.522,0.2971,0.45,1,0.6754071415288928,1.4805884310555837,1.0536223787286152
758,12,629,0,0.0,1.0,1,1.0,1306.0,15.417,1927.0,female,Nisei,2013.0,A,0.3375,0.4493,0.2958,0.4,1,0.5366982122455723,1.8632445146704508,1.3259296618307999
759,16,832,0,0.0,1.0,1,1.0,1306.0,16.417,1926.0,male,Nisei,2013.0,A,0.5355,0.6249,0.1781,0.35,1,0.6778892838520312,1.475167145758095,1.0497644615714252
76,25,177,0,0.0,1.0,1,1.0,1470.0,18.417,1924.0,female,Nisei,1998.0,A,0.4124,0.7948,0.306,0.7,1,0.7668836110516539,1.3039788379734254,0.927942739696956
760,21,1079,0,0.0,1.0,1,0.0,1306.0,19.417,1923.0,female,Nisei,2013.0,A,0.3968,0.65,0.3824,0.65,1,0.5762381849091376,1.7353934990574809,1.234947800587316
761,16,853,0,0.0,1.0,1,0.0,3249.0,9.417,1933.0,male,Nisei,2013.0,A,0.3126,0.5755,0.22,0.35,1,0.7666210917712188,1.3044253683258011,0.9282605014477413
762,23,1211,0,0.0,1.0,1,1.0,1306.0,10.417,1932.0,male,Nisei,2013.0,A,0.3675,0.8,0.3422,0.8,1,0.6239273228574478,1.6027507745937835,1.1405560439457711
763,20,1038,0,0.0,1.0,1,1.0,3255.0,11.333,1931.0,female,Nisei,2013.0,A,0.528,0.5875,0.2475,0.45,1,0.670402296854776,1.4916416675353696,1.0614881279592634
764,20,1054,0,0.0,1.0,1,0.0,1306.0,21.417,1921.0,male,Nisei,2013.0,A,0.4722,0.72,0.416,0.72,1,0.7199110503645745,1.3890604950341907,0.9884888955483997
765,15,789,0,0.0,1.0,1,0.0,1306.0,23.417,1919.0,female,Nisei,2014.0,A,0.6932,0.8297,0.3367,0.55,1,0.6006825582860547,1.6647728258555228,1.1846924290568126
766,16,863,0,0.0,1.0,1,1.0,2645.0,17.417,1925.0,female,Nisei,2014.0,A,0.5705,0.7831,0.3656,0.7,1,0.660516632227827,1.5139664184187835,1.0773749582470944
767,18,963,0,0.0,1.0,1,1.0,1306.0,18.417,1924.0,male,Nisei,2014.0,A,0.4207,0.6463,0.2528,0.45,1,0.6826051404671192,1.4649757828012864,1.042512042292839
768,17,910,0,0.0,1.0,1,0.0,2645.0,20.417,1922.0,male,Nisei,2014.0,A,0.4075,0.55,0.3953,0.55,1,0.7930882123800973,1.260893787588836,0.8972823803954256
769,25,1326,0,0.0,1.0,1,1.0,2581.0,15.417,1927.0,male,Nisei,2014.0,A,0.273,0.4,0.2308,0.4,1,0.7539816356230424,1.326292250040896,0.9438215010103339
77,17,202,0,0.0,1.0,1,1.0,1312.0,14.333,1928.0,female,Nisei,1999.0,A,0.4074,0.9876,0.25,0.35,1,0.7138811200128992,1.4007934542125597,0.9968383518184487
770,17,97,0,0.0,1.0,1,0.0,2662.0,7.417,1935.0,female,Nisei,2006.0,C,0.5463,0.6833,0.2618,0.6,0,0.6765641271287457,,
771,14,82,0,0.0,1.0,1,1.0,1470.0,18.417,1924.0,male,Nisei,2006.0,C,0.8434,0.9898,0.2,0.3,0,0.7837079706133091,,
775,24,126,0,0.0,1.0,1,0.0,1269.0,5.5,1937.0,female,Nisei,2012.0,A,0.663,0.8714,0.5013,0.78,0,0.44965810285681895,,
778,23,110,0,0.0,1.0,1,0.0,1306.0,23.417,1919.0,female,Nisei,2014.0,A,0.5453,0.7,0.337,0.7,0,0.6006825582860547,,
779,17,895,0,0.0,1.0,1,0.0,1312.0,20.333,1922.0,male,Nisei,2014.0,A,0.7313,0.9419,0.2471,0.35,1,0.7000016845227827,1.4285679907781041,1.0166033808234438
78,25,189,0,0.0,1.0,1,0.0,2579.0,21.417,1921.0,male,Nisei,1998.0,A,0.3968,0.4635,0.276,0.45,1,0.9072369335211641,1.1022478947355068,0.7843861429957599
780,22,1141,0,0.0,1.0,1,1.0,1306.0,13.417,1929.0,female,Nisei,2014.0,A,0.3827,0.55,0.3636,0.55,1,0.502545099162127,1.9898711611500328,1.4160402325172974
781,16,851,0,0.0,1.0,1,1.0,1470.0,18.417,1924.0,female,Nisei,2014.0,A,0.378,0.7,0.3562,0.7,1,0.5669046278895411,1.763965137703631,1.255280066626345
782,23,1224,0,0.0,1.0,1,1.0,2444.0,15.5,1927.0,male,Nisei,2014.0,A,0.6683,0.8555,0.397,0.65,1,0.7447507409512625,1.342731124674962,0.9555198000327149
783,11,596,0,0.0,1.0,1,0.0,1306.0,19.417,1923.0,male,Nisei,2014.0,A,0.5368,0.6995,0.2664,0.55,1,0.6915004934342317,1.4461305660588217,1.0291013322836462
784,17,105,0,0.0,1.0,1,1.0,1306.0,17.417,1925.0,female,Nisei,2014.0,A,0.3903,0.6,0.3853,0.6,0,0.5420848417237817,,
785,21,143,0,0.0,1.0,1,0.0,77.0,21.417,1921.0,male,Nisei,2014.0,A,0.4591,0.6469,0.2143,0.35,0,0.605964716401536,,
786,18,99,0,0.0,1.0,1,0.0,1306.0,0.417,1942.0,female,Sansei,2014.0,A,0.621,0.837,0.2683,0.38,0,0.28589491839919756,,
787,13,676,0,0.0,1.0,1,1.0,2568.0,12.417,1930.0,female,Nisei,2014.0,A,0.3787,0.45,0.3092,0.45,1,0.6079796223376227,1.6447919687753627,1.1704735700381552
788,16,827,0,0.0,1.0,1,0.0,1306.0,23.417,1919.0,female,Nisei,2014.0,A,0.5338,0.6323,0.3375,0.45,1,0.6006825582860547,1.6647728258555228,1.1846924290568126
789,13,681,0,0.0,1.0,1,0.0,1306.0,24.417,1918.0,female,Nisei,2014.0,A,0.4708,0.7136,0.2962,0.7,1,0.6101515847063934,1.6389369872426092,1.1663070241969493
79,50,811,0,0.0,1.0,1,0.0,1312.0,26.333,1916.0,male,Nisei,1998.0,A,0.4967,0.7787,0.221,0.65,1,0.8814994865562203,1.1344306097179127,0.8072881379070214
790,23,1195,0,0.0,1.0,1,0.0,1306.0,3.417,1939.0,female,Kibei,2014.0,A,0.386,0.662,0.3543,0.65,1,0.4994079791388326,2.0023708906781517,1.4249353410313434
791,10,513,0,0.0,1.0,1,0.0,1306.0,9.417,1933.0,female,Nisei,2014.0,A,0.3044,0.35,0.218,0.35,1,0.46340468263582474,2.157941077142435,1.5356428317044213
792,22,1155,0,0.0,1.0,1,1.0,1306.0,12.417,1930.0,male,Nisei,2014.0,A,0.4533,0.65,0.3114,0.65,1,0.6290008369274388,1.5898230038688477,1.131356331009237
793,11,573,0,0.0,1.0,1,1.0,1306.0,14.417,1928.0,female,Nisei,2014.0,A,0.2371,0.35,0.2227,0.35,1,0.5124524278970912,1.9514006482584492,1.3886636892095519
794,30,189,0,0.0,1.0,1,0.0,1393.0,19.417,1923.0,male,Nisei,2014.0,A,0.4088,0.7,0.341,0.7,1,0.6983444064409802,1.4319582011064822,1.0190159361262223
796,37,325,0,0.0,1.0,1,0.0,1445.0,23.417,1919.0,female,Nisei,2014.0,A,0.5765,0.7352,0.3957,0.72,1,0.6129876605350452,1.6313542088712714,1.1609109365216697
798,7,369,0,0.0,1.0,1,1.0,1400.0,12.25,1930.0,male,Nisei,2010.0,A,0.8633,0.9419,0.3329,0.55,1,0.6877920442097517,1.4539278382450092,1.034650058922384
8,30,990,0,0.0,1.0,1,0.0,1269.0,19.5,1923.0,female,Nisei,2002.0,A,0.6341,0.9406,0.2162,0.45,1,0.7168477541236289,1.394996349291119,0.9927129923674679
800,4,216,0,0.0,1.0,1,1.0,1295.0,11.417,1931.0,female,Nisei,2010.0,A,0.4927,0.5444,0.2875,0.35,1,0.5392219284160366,1.8545239859541658,1.3197239236140879
801,6,310,0,0.0,1.0,1,0.0,2631.0,9.417,1933.0,male,Nisei,2010.0,A,0.2532,0.35,0.2467,0.35,1,0.7563558409562482,1.322129011042893,0.94085883989244
802,8,432,0,0.0,1.0,1,1.0,1400.0,12.25,1930.0,male,Nisei,2010.0,A,0.4993,0.7,0.2625,0.7,1,0.6877920442097517,1.4539278382450092,1.034650058922384
803,9,476,0,0.0,1.0,1,1.0,1400.0,14.25,1928.0,male,Nisei,2010.0,A,0.3791,0.427,0.2,0.25,1,0.7045575800422221,1.4193304114903893,1.0100296969700062
804,4,206,0,0.0,1.0,1,1.0,1445.0,10.417,1932.0,female,Nisei,2010.0,A,0.607,0.7059,0.2125,0.3,1,0.5431998297119001,1.840943139710437,1.3100594664129306
805,5,258,0,0.0,1.0,1,,1314.0,,,female,Nisei,2010.0,A,0.436,0.65,0.38,0.65,1,0.5991989766578227,1.6688947060252706,1.1876256582366378
806,25,159,0,0.0,1.0,1,1.0,1269.0,16.5,1926.0,female,Nisei,2011.0,A,0.4919,0.8172,0.252,0.45,1,0.5719584902673088,1.7483786271493984,1.2441883304073063
809,24,161,0,0.0,1.0,1,0.0,1314.0,8.333,1934.0,male,Sansei,2013.0,A,0.6329,0.7475,0.2325,0.38,1,0.5044910987896386,1.982195528125616,1.410578067235033
81,25,196,0,0.0,1.0,1,0.0,1312.0,7.333,1935.0,female,Nisei,1997.0,A,0.3533,0.55,0.26,0.55,1,0.6799978677893477,1.4705928464907831,1.046509280067943
810,24,140,0,0.0,1.0,1,1.0,1269.0,11.5,1931.0,male,Nisei,2014.0,A,0.5512,0.8183,0.3104,0.6,0,0.6168613054742658,,
811,25,129,0,0.0,1.0,1,0.0,1269.0,19.5,1923.0,male,Nisei,2014.0,A,0.6701,0.8327,0.394,0.55,0,0.6889248195652369,,
812,25,157,0,0.0,1.0,1,0.0,1269.0,25.5,1917.0,female,Kibei,2014.0,A,0.3742,0.7,0.362,0.7,1,0.7021705806408018,1.424155365619845,1.0134632505089254
813,25,161,0,0.0,1.0,1,1.0,1275.0,18.5,1924.0,female,Nisei,2014.0,A,0.6844,0.9966,0.324,0.65,1,0.549477161797125,1.8199118535325305,1.295093096754963
814,25,144,0,0.0,1.0,1,0.0,2591.0,5.417,1937.0,female,Sansei,2014.0,A,0.4098,0.5804,0.304,0.55,0,0.4401909767097918,,
815,25,149,0,0.0,1.0,1,0.0,1343.0,9.333,1933.0,female,Nisei,2014.0,A,0.398,0.6892,0.284,0.45,0,0.4663963104739056,,
816,24,127,0,0.0,1.0,1,0.0,1979.0,22.417,1920.0,female,Nisei,2014.0,A,0.3626,0.62,0.3208,0.62,0,0.6498542229852976,,
817,25,126,0,0.0,1.0,1,1.0,810.0,12.417,1930.0,male,Nisei,2014.0,A,0.6189,0.8752,0.3024,0.55,0,0.5851335705662966,,
818,25,163,0,0.0,1.0,1,0.0,1312.0,7.333,1935.0,female,Nisei,2014.0,A,0.5866,0.8,0.5592,0.8,1,0.4438874109952629,2.1751579397572405,1.5478947657071216
819,23,144,0,0.0,1.0,1,1.0,1269.0,10.5,1932.0,male,Nisei,2014.0,A,0.5005,0.6686,0.2783,0.45,0,0.6074504008615108,,
82,41,1247,0,0.0,1.0,1,0.0,1312.0,30.333,1912.0,male,Issei,1997.0,A,0.6014,0.9316,0.3056,0.85,1,0.9209608621011993,1.0858224721064373,0.7726974167440462
820,18,122,0,0.0,1.0,1,1.0,1383.0,18.25,1924.0,female,Nisei,2014.0,A,0.5842,0.82,0.3983,0.82,0,0.5581268046548499,,
821,19,136,0,0.0,1.0,1,1.0,3264.0,10.417,1932.0,male,Sansei,2014.0,A,0.7155,0.8229,0.3063,0.45,0,0.6820473079007833,,
822,18,104,0,0.0,1.0,1,1.0,2662.0,18.417,1924.0,female,Nisei,2014.0,A,0.5314,0.8,0.5183,0.8,0,0.6707424623774257,,
824,13,1052,0,0.0,1.0,1,0.0,1314.0,19.333,1923.0,male,Nisei,2007.0,A,0.5473,0.65,0.2538,0.65,1,0.7705806495639786,1.2977226985466541,0.9234907202388591
826,24,1302,0,0.0,1.0,1,0.0,1269.0,22.5,1920.0,male,Nisei,2012.0,A,0.4748,0.61,0.4388,0.45,1,0.7367630243318438,1.3572885269410482,0.9658791980139404
829,21,173,0,0.0,1.0,1,1.0,1444.0,17.417,1925.0,female,Nisei,2015.0,A,0.5747,0.7756,0.2524,0.35,1,0.540498112653759,1.8501452208411246,1.3166078889230648
83,18,157,0,0.0,1.0,1,1.0,1317.0,15.417,1927.0,male,Nisei,1998.0,A,0.3936,0.503,0.275,0.35,1,0.8281393089290349,1.2075263053183873,0.8593047949725415
831,10,557,0,0.0,1.0,1,0.0,1215.0,1.583,1941.0,male,Kibei,1985.0,A,0.7123,0.8545,0.335,0.35,1,0.8924178032581271,1.1205513789047026,0.797411343061399
837,13,730,0,0.0,1.0,1,1.0,1145.0,17.667,1925.0,male,Nisei,1985.0,A,0.5277,0.7437,0.2923,0.3,1,0.9122797535662369,1.0961549854535866,0.7800502820391688
84,25,224,0,0.0,1.0,1,1.0,2026.0,17.417,1925.0,female,Sansei,1998.0,A,0.3647,0.62,0.3556,0.62,1,0.72020211529443,1.3884991154062136,0.988089404287633
842,21,128,0,0.0,1.0,1,1.0,1312.0,15.333,1927.0,female,Nisei,2015.0,A,0.3567,0.5999,0.2524,0.45,0,0.5080954225993648,,
843,16,101,0,0.0,1.0,1,1.0,1306.0,16.417,1926.0,male,Nisei,2015.0,A,0.3661,0.55,0.3106,0.55,0,0.6522384432305742,,
847,25,1861,0,0.0,1.0,1,0.0,2203.0,20.417,1922.0,male,Kibei,2004.0,A,0.7518,0.9402,0.3112,0.55,1,0.8945157068698028,1.1179233548612808,0.7955411778717305
849,17,92,0,0.0,1.0,1,1.0,1943.0,12.917,1930.0,female,Nisei,2012.0,C,0.6353,0.85,0.6329,0.85,0,0.5823060189019205,,
850,14,96,0,0.0,1.0,1,0.0,3241.0,8.417,1934.0,female,Sansei,2014.0,C,0.5574,0.7,0.3621,0.7,0,0.5298955803574662,,
851,25,149,0,0.0,1.0,1,0.0,690.0,0.083,1944.0,female,Sansei,2015.0,A,0.4341,0.6636,0.386,0.45,0,0.22320767087346977,,
854,22,145,0,0.0,1.0,1,0.0,2662.0,0.417,1942.0,male,Sansei,2015.0,A,0.6587,0.85,0.5955,0.85,0,0.5218748174296305,,
856,19,93,0,0.0,1.0,1,0.0,1445.0,9.417,1933.0,female,Nisei,2015.0,C,0.709,0.8672,0.3211,0.55,0,0.46190821872247617,,
857,25,151,0,0.0,1.0,1,0.0,2500.0,9.333,1933.0,female,Nisei,2015.0,A,0.7704,0.8692,0.344,0.6,1,0.5590011125899239,1.788905205155803,1.27302801915889
859,25,172,0,0.0,1.0,1,0.0,2662.0,7.417,1935.0,male,Nisei,2015.0,A,0.7394,0.9425,0.3216,0.62,1,0.6850414719419962,1.4597656360353495,1.03880437639872
860,25,161,0,0.0,1.0,1,1.0,3318.0,18.417,1924.0,female,Nisei,2015.0,A,0.3755,0.7,0.3552,0.7,1,0.7104081678883974,1.4076414731722178,1.0017115670040553
862,24,190,0,0.0,1.0,1,1.0,1275.0,15.5,1927.0,female,Nisei,2016.0,A,0.4667,0.8219,0.2833,0.35,1,0.4911120224225618,2.0361953166350744,1.4490056170029413
863,11,91,0,0.0,1.0,1,0.0,1169.0,1.75,1941.0,female,Sansei,2016.0,C,0.3391,0.35,0.3391,0.35,0,0.2621073642450794,,
864,22,166,0,0.0,1.0,1,1.0,1470.0,17.417,1925.0,female,Nisei,2016.0,A,0.4404,0.7,0.3523,0.7,1,0.5285683718832574,1.8919028326213692,1.346323610950259
87,50,1661,0,0.0,1.0,1,0.0,1312.0,33.333,1909.0,female,Nisei,1998.0,A,0.3675,0.8,0.2822,0.8,1,0.8490016223139705,1.1778540508255808,0.8381893041952279
